Block,blockMsg,thisN,thisTrialN,thisRepN,CueType,StimType,CueTime,Stim_Height,Stim_Width,CRESP,Color,Orientation,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Key_Resp.keys,Key_Resp.corr,Key_Resp.rt,Key_Resp.duration,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,thisRow.t,notes,TaskIntro.started,fixation.started,key_resp.started,TaskIntro.stopped,key_resp.keys,key_resp.rt,key_resp.duration,BlockStart.started,BlockStart_Msg.started,key_resp_2.started,BlockStart.stopped,Blocks.key_resp_2.keys,Blocks.key_resp_2.rt,Blocks.key_resp_2.duration,Fixation.started,FixationPhase.started,Blank.started,FixationPhase.stopped,Blank.stopped,Fixation.stopped,Trial.started,Cue.started,Cue.stopped,GoNogo_Stim.started,Key_Resp.started,Trial.stopped,Trials.Key_Resp.keys,Trials.Key_Resp.corr,Trials.Key_Resp.rt,Trials.Key_Resp.duration,Feedback.started,Feedback_Present.started,Feedback.stopped,Feedback_Present.stopped,GoNogo_Stim.stopped,Key_Resp.stopped,BlockEnd.started,BlockEnd_Msg.started,key_resp_3.started,BlockEnd.stopped,Blocks.key_resp_3.keys,Blocks.key_resp_3.rt,Blocks.key_resp_3.duration,TaskEnd.started,ThankYou.started,key_resp_4.started,TaskEnd.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,78,78,0,Go,Go,0.13,0.2,0.05,space,blue,vertical,space,250.80523489997722,None,space,1,0.27206990000559017,None,,,,0,1,1,1,0,78,78,78,889.2015578999999,,,,,,,,,,,,,,,,889.1863717000233,889.2015578999999,889.9008267000318,889.9008267000318,890.4004943000036,890.3846228999901,890.3852520000073,890.4004943000036,890.5336360000074,890.7333751000115,890.7333751000115,891.0175226000138,space,1,0.27206990000559017,None,891.0206830999814,891.5327739000204,892.5159381999983,892.5319861000171,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,79,79,0,Go,Go,0.1,0.05,0.2,space,green,horizontal,space,250.80523489997722,None,space,1,0.31166579999262467,None,,,,0,1,1,1,0,79,79,79,892.5319861000171,,,,,,,,,,,,,,,,892.5162317000213,892.5319861000171,893.231388300017,893.231388300017,893.7310956000001,893.7150548000354,893.7156098000123,893.7310956000001,893.830919900036,894.0306760999956,894.0306760999956,894.3480448999908,space,1,0.31166579999262467,None,894.3516284999787,894.8635379000334,895.8467730000266,895.8625265000155,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,80,80,0,Go,Go,0.17,0.2,0.05,space,blue,vertical,space,250.80523489997722,None,space,1,0.2820424000383355,None,,,,0,1,1,1,0,80,80,80,895.8625265000155,,,,,,,,,,,,,,,,895.8470979999984,895.8625265000155,896.5620957000065,896.5620957000065,897.0615327000269,897.04590680002,897.0464446999831,897.0615327000269,897.2446359000169,897.4280067000072,897.4280067000072,897.712595399993,space,1,0.2820424000383355,None,897.7159723999794,898.2272666000063,899.2106782000046,899.2263196000131,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,81,81,0,NoGo,NoGo,0.26,0.05,0.2,none,green,horizontal,space,250.80523489997722,None,None,1,,,,,,0,1,1,1,0,81,81,81,899.2263196000131,,,,,,,,,,,,,,,,899.2109211999923,899.2263196000131,899.9259954000008,899.9259954000008,900.4255018000258,900.409499500005,900.41012830002,900.4255018000258,900.6920487000025,900.8751149000018,900.8751149000018,901.3588774999953,None,1,,,901.3617290999973,901.8742704000324,902.8575450000353,902.8734473999939,901.3746690999833,901.3746690999833,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,82,82,0,Go,Go,0.45,0.05,0.2,space,green,horizontal,space,250.80523489997722,None,space,1,0.4441510000033304,None,,,,0,1,1,1,0,82,82,82,902.8734473999939,,,,,,,,,,,,,,,,902.8579705000157,902.8734473999939,903.5728095999802,903.5728095999802,904.072551899997,904.0566618000157,904.0573893000255,904.072551899997,904.5221878000302,904.7220714000287,904.7220714000287,905.1725239999942,space,1,0.4441510000033304,None,905.1762214000337,905.6878096000291,906.6708267999929,906.6870961000095,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,83,83,0,Go,Go,0.27,0.2,0.05,space,blue,vertical,space,250.80523489997722,None,space,1,0.3736141000408679,None,,,,0,1,1,1,0,83,83,83,906.6870961000095,,,,,,,,,,,,,,,,906.6710656000068,906.6870961000095,907.386259299994,907.386259299994,907.8860779000097,907.8698291000328,907.870407200011,907.8860779000097,908.1690776000032,908.3523264999967,908.3523264999967,908.736520299979,space,1,0.3736141000408679,None,908.74015040003,909.251637600013,910.2345861000358,910.2507615000359,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,84,84,0,Go,Go,0.12,0.05,0.2,space,green,horizontal,space,250.80523489997722,None,space,1,0.3277001000242308,None,,,,0,1,1,1,0,84,84,84,910.2507615000359,,,,,,,,,,,,,,,,910.2348470999859,910.2507615000359,910.9502058000071,910.9502058000071,911.4496078999946,911.4336188000161,911.434158899996,911.4496078999946,911.582888600009,911.7661616000114,911.7661616000114,912.1003639000119,space,1,0.3277001000242308,None,912.1049018999911,912.6154623000184,913.5985883999965,913.6145675000153,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,85,85,0,NoGo,NoGo,0.21,0.05,0.2,none,green,horizontal,space,250.80523489997722,None,None,1,,,,,,0,1,1,1,0,85,85,85,913.6145675000153,,,,,,,,,,,,,,,,913.5988530000322,913.6145675000153,914.3139072000049,914.3139072000049,914.8134570000111,914.7973574000061,914.7980379000073,914.8134570000111,915.0301141000236,915.2132728000288,915.2132728000288,915.6969640000025,None,1,,,915.6996841999935,916.2125336999889,917.195702099998,917.2115424000076,915.7128361000214,915.7128361000214,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,86,86,0,Go,Go,0.29,0.05,0.2,space,blue,horizontal,space,250.80523489997722,None,space,1,0.3196000999887474,None,,,,0,1,1,1,0,86,86,86,917.2115424000076,,,,,,,,,,,,,,,,917.1959454999887,917.2115424000076,917.9110040999949,917.9110040999949,918.4107812999864,918.3952495999984,918.3962428999948,918.4107812999864,918.7103267000057,918.8937095000292,918.8937095000292,919.2276158999885,space,1,0.3196000999887474,None,919.231230000034,919.7428923000116,920.7261246999842,920.7422413000022,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,87,87,0,NoGo,NoGo,0.3,0.05,0.2,none,blue,horizontal,space,250.80523489997722,None,space,0,0.325718300009612,None,,,,0,1,1,1,0,87,87,87,920.7422413000022,,,,,,,,,,,,,,,,920.726348199998,920.7422413000022,921.4414697000175,921.4414697000175,921.9410868000123,921.9251122000278,921.9257372000138,921.9410868000123,922.2409152000328,922.4407681000303,922.4407681000303,922.774891100009,space,0,0.325718300009612,None,922.780150000006,923.2899351000087,924.273181800032,924.2890412000124,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,88,88,0,NoGo,NoGo,0.29,0.05,0.2,none,green,horizontal,space,250.80523489997722,None,None,1,,,,,,0,1,1,1,0,88,88,88,924.2890412000124,,,,,,,,,,,,,,,,924.2734755999991,924.2890412000124,924.9886124000186,924.9886124000186,925.48811570002,925.4721401000279,925.4727109000087,925.48811570002,925.7879320000065,925.9711434000055,925.9711434000055,926.4549011000199,None,1,,,926.4572955000331,926.9702529000351,927.953670500021,927.9694255000213,926.470609800017,926.470609800017,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,89,89,0,Go,Go,0.21,0.2,0.05,space,green,vertical,space,250.80523489997722,None,space,1,0.34273279999615625,None,,,,0,1,1,1,0,89,89,89,927.9694255000213,,,,,,,,,,,,,,,,927.9539482999826,927.9694255000213,928.6689718000125,928.6689718000125,929.168436500011,929.1525366000133,929.1533143999986,929.168436500011,929.3849527999992,929.5680212000152,929.5680212000152,929.9187807000126,space,1,0.34273279999615625,None,929.9222775999806,930.4340253000264,931.4173244999838,931.433451000019,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,90,90,0,NoGo,NoGo,0.49,0.05,0.2,none,blue,horizontal,space,250.80523489997722,None,None,1,,,,,,0,1,1,1,0,90,90,90,931.433451000019,,,,,,,,,,,,,,,,931.4175714000012,931.433451000019,932.1325690000085,932.1325690000085,932.6323253000155,932.61622299999,932.6167570999824,932.6323253000155,933.1318604000262,933.3151652999804,933.3151652999804,933.7986941999989,None,1,,,933.8011786999996,934.3143855999806,935.2974746000255,935.3134634000016,933.814493599988,933.814493599988,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,91,91,0,NoGo,NoGo,0.17,0.2,0.05,none,green,vertical,space,250.80523489997722,None,None,1,,,,,,0,1,1,1,0,91,91,91,935.3134634000016,,,,,,,,,,,,,,,,935.2977053999784,935.3134634000016,936.0128587000072,936.0128587000072,936.512450899987,936.4966545000207,936.4973706000019,936.512450899987,936.6958376999828,936.8789356999914,936.8789356999914,937.362343100016,None,1,,,937.3627150999964,937.8613604999846,938.8443878000253,938.8603097000159,937.378567799984,937.378567799984,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,92,92,0,Go,Go,0.11,0.2,0.05,space,blue,vertical,space,250.80523489997722,None,space,1,0.34161990002030507,None,,,,0,1,1,1,0,92,92,92,938.8603097000159,,,,,,,,,,,,,,,,938.8446359999944,938.8771646000096,939.5766637999914,939.5766637999914,940.0760412000236,940.060523400025,940.061310900026,940.0760412000236,940.1926493999781,940.375939599995,940.375939599995,940.7267594999867,space,1,0.34161990002030507,None,940.7309393000323,941.2419569999911,942.2250173999928,942.2409538999782,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,93,93,0,Go,Go,0.4,0.05,0.2,space,green,horizontal,space,250.80523489997722,None,space,1,0.3269144999794662,None,,,,0,1,1,1,0,93,93,93,942.2409538999782,,,,,,,,,,,,,,,,942.2253389999969,942.2409538999782,942.9404284000047,942.9404284000047,943.4401586999884,943.4242770000128,943.425009700004,943.4401586999884,943.8396756000002,944.0397168000345,944.0397168000345,944.3739350999822,space,1,0.3269144999794662,None,944.3783438000246,944.8887009000173,945.871900600032,945.8878371000174,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,94,94,0,NoGo,NoGo,0.28,0.2,0.05,none,blue,vertical,space,250.80523489997722,None,None,1,,,,,,0,1,1,1,0,94,94,94,945.8878371000174,,,,,,,,,,,,,,,,945.8720930999843,945.8878371000174,946.5874018000322,946.5874018000322,947.0869938000105,947.0709849999985,947.0715316000278,947.0869938000105,947.3702890999848,947.5534686000319,947.5534686000319,948.0370483000297,None,1,,,948.0396581999958,948.5525025000097,949.5357010000153,949.5517071000068,948.0530091000255,948.0530091000255,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,95,95,0,NoGo,NoGo,0.27,0.05,0.2,none,blue,horizontal,space,250.80523489997722,None,None,1,,,,,,0,1,1,1,0,95,95,95,949.5517071000068,,,,,,,,,,,,,,,,949.5360479999799,949.5517071000068,950.2510504000238,950.2510504000238,950.7507143000257,950.7348704999895,950.7354392000125,950.7507143000257,951.0338940999936,951.2169663999812,951.2169663999812,951.700438000029,None,1,,,951.7009524999885,952.1996102000121,953.1827794000274,953.1986109000281,951.7168700000038,951.7168700000038,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,96,96,0,Go,Go,0.27,0.05,0.2,space,green,horizontal,space,250.80523489997722,None,space,1,0.4056937000132166,None,,,,0,1,1,1,0,96,96,96,953.1986109000281,,,,,,,,,,,,,,,,953.183114000014,953.2153624999919,953.9148386000306,953.9148386000306,954.4143139999942,954.398497599992,954.399243300024,954.4143139999942,954.6976227000123,954.8804832000169,954.8804832000169,955.2982028999832,space,1,0.4056937000132166,None,955.3023521000287,955.8133185000042,956.7967258000281,956.8124379999936,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,97,97,0,Go,Go,0.23,0.2,0.05,space,green,vertical,space,250.80523489997722,None,space,1,0.36963850003667176,None,,,,0,1,1,1,0,97,97,97,956.8124379999936,,,,,,,,,,,,,,,,956.797170899983,956.8124379999936,957.5117611000314,957.5117611000314,958.011461600021,957.9955088000279,957.9959907000302,958.011461600021,958.2447178000002,958.4279647999792,958.4279647999792,958.8121465999866,space,1,0.36963850003667176,None,958.8159768999903,959.3270756999846,960.310215400008,960.3261535000056,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,98,98,0,Go,Go,0.16,0.2,0.05,space,blue,vertical,space,250.80523489997722,None,space,1,0.4023424999904819,None,,,,0,1,1,1,0,98,98,98,960.3261535000056,,,,,,,,,,,,,,,,960.3105167000322,960.3261535000056,961.0255984999822,961.0255984999822,961.5253928999882,961.5092022999888,961.509707499994,961.5253928999882,961.6919101999956,961.8749299999909,961.8749299999909,962.2922527000192,space,1,0.4023424999904819,None,962.2959225000232,962.8075513999793,963.790881199995,963.8066793000326,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,99,99,0,Go,Go,0.29,0.2,0.05,space,green,vertical,space,250.80523489997722,None,space,1,0.317586500023026,None,,,,0,1,1,1,0,99,99,99,963.8066793000326,,,,,,,,,,,,,,,,963.7911330999923,963.8066793000326,964.5059525999823,964.5059525999823,965.0054583000019,964.9897790999967,964.9904511999921,965.0054583000019,965.3055022000335,965.4885583000141,965.4885583000141,965.8228637999855,space,1,0.317586500023026,None,965.8276211000048,966.3378717000014,967.3211638000212,967.3369793000165,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock2.xlsx,You are about to start a block of type 2 trials.,1,1,0,,,,,,,,,space,250.80523489997722,None,,,,,space,1.2131003999966197,None,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.3274968999904,967.3369793000165,967.3369793000165,968.5538045000285,space,1.2131003999966197,None,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock3.xlsx,You are about to start a block of type 3 trials.,0,0,0,Go,Go,0.46,0.05,0.2,space,green,horizontal,space,260.0365758999833,None,space,1,0.37555639998754486,None,,,,0,2,2,2,0,0,0,0,1228.6350330000278,,,,,,,,,968.5582157000317,968.5694654000108,968.5694654000108,1228.6091039000312,space,260.0365758999833,None,1228.632861400023,1228.6350330000278,1229.321685599978,1229.3383435999858,1229.8214149000123,1229.8058544999803,1229.8070083000348,1229.8214149000123,1230.2876965000178,1230.4708329000277,1230.4708329000277,1230.8550430000178,space,1,0.37555639998754486,None,1230.861575899995,1231.3700818999787,1232.3536108999979,1232.3690704000182,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock3.xlsx,You are about to start a block of type 3 trials.,1,1,0,Go,Go,0.14,0.2,0.05,space,green,vertical,space,260.0365758999833,None,space,1,0.32073169999057427,None,,,,0,2,2,2,0,1,1,1,1232.3690704000182,,,,,,,,,,,,,,,,1232.3539023000048,1232.3690704000182,1233.0685117000248,1233.0685117000248,1233.5681179999956,1233.5525661000283,1233.5535491000046,1233.5681179999956,1233.7180297999876,1233.901097199996,1233.901097199996,1234.2355210999958,space,1,0.32073169999057427,None,1234.239443700004,1234.750419399992,1235.7335769000347,1235.7496162999887,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock3.xlsx,You are about to start a block of type 3 trials.,2,2,0,Go,Go,0.11,0.2,0.05,space,green,vertical,space,260.0365758999833,None,space,1,0.33344150002812967,None,,,,0,2,2,2,0,2,2,2,1235.7496162999887,,,,,,,,,,,,,,,,1235.7338174000033,1235.7496162999887,1236.4490907000145,1236.4490907000145,1236.948770500021,1236.932883100002,1236.9334760000347,1236.948770500021,1237.0652513999958,1237.2483767999802,1237.2483767999802,1237.5842772999895,space,1,0.33344150002812967,None,1237.5895897999872,1238.0975899000186,1239.0808559000143,1239.0970215999987,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock3.xlsx,You are about to start a block of type 3 trials.,3,3,0,Go,Go,0.15,0.05,0.2,space,green,horizontal,space,260.0365758999833,None,space,1,0.2714415999944322,None,,,,0,2,2,2,0,3,3,3,1239.0970215999987,,,,,,,,,,,,,,,,1239.0811232000124,1239.0970215999987,1239.7964089000016,1239.7964089000016,1240.2958567999885,1240.2802193000098,1240.2809708000277,1240.2958567999885,1240.4457825000281,1240.645673400024,1240.645673400024,1240.930189100036,space,1,0.2714415999944322,None,1240.93418630003,1241.4449639000231,1242.4279290999984,1242.4440139000071,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock3.xlsx,You are about to start a block of type 3 trials.,4,4,0,Go,Go,0.15,0.05,0.2,space,blue,horizontal,space,260.0365758999833,None,space,1,0.2936898000189103,None,,,,0,2,2,2,0,4,4,4,1242.4440139000071,,,,,,,,,,,,,,,,1242.428218199988,1242.4440139000071,1243.1435991000035,1243.1435991000035,1243.643130099983,1243.627290799981,1243.6278653999907,1243.643130099983,1243.7930908999988,1243.9928007000126,1243.9928007000126,1244.2941265000263,space,1,0.2936898000189103,None,1244.2981470000232,1244.8087949000183,1245.792575700034,1245.8081340999925,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
block/CondBlock3.xlsx,You are about to start a block of type 3 trials.,5,5,0,NoGo,NoGo,0.11,0.05,0.2,none,blue,horizontal,space,260.0365758999833,None,space,0,0.26639339997200295,None,,,,0,2,2,2,0,5,5,5,1245.8081340999925,,,,,,,,,,,,,,,,1245.7929258000222,1245.8081340999925,1246.507475899998,1246.507475899998,1247.0070654000156,1246.9909144000267,1246.9914846000029,1247.0070654000156,1247.1235644000117,1247.3067740999977,1247.3067740999977,1247.5754351000069,space,0,0.26639339997200295,None,1247.5810262000305,1248.0895096000168,1249.0727395000285,1249.0886243000277,,,,,,,,,,,,,,,,,002,001,2025-04-27_17h55.46.012,Cued GoNogo Task,2024.2.4,60.02015476072989,2025-04-27 17h55.58.165496 +0200,
