Block,blockMsg,thisN,thisTrialN,thisRepN,CueType,StimType,CueTime,Stim_Height,Stim_Width,CRESP,Color,Orientation,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Key_Resp.keys,Key_Resp.corr,Key_Resp.rt,Key_Resp.duration,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,thisRow.t,notes,TaskIntro.started,fixation.started,key_resp.started,TaskIntro.stopped,key_resp.keys,key_resp.rt,key_resp.duration,BlockStart.started,BlockStart_Msg.started,key_resp_2.started,BlockStart.stopped,Blocks.key_resp_2.keys,Blocks.key_resp_2.rt,Blocks.key_resp_2.duration,Fixation.started,FixationPhase.started,Blank.started,FixationPhase.stopped,Blank.stopped,Fixation.stopped,Trial.started,Cue.started,Cue.stopped,GoNogo_Stim.started,Key_Resp.started,Trial.stopped,Trials.Key_Resp.keys,Trials.Key_Resp.corr,Trials.Key_Resp.rt,Trials.Key_Resp.duration,Feedback.started,Feedback_Present.started,Feedback_Present.stopped,Feedback.stopped,GoNogo_Stim.stopped,Key_Resp.stopped,BlockEnd.started,BlockEnd_Msg.started,key_resp_3.started,BlockEnd.stopped,Blocks.key_resp_3.keys,Blocks.key_resp_3.rt,Blocks.key_resp_3.duration,TaskEnd.started,ThankYou.started,key_resp_4.started,TaskEnd.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028761300025507808,0.04431070003192872,0.04431070003192872,21.779788300045766,space,21.730194099945948,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,001,2025-04-30_20h58.00.047,Cued GoNogo Task,2024.2.4,59.72645283510833,2025-04-30 20h58.06.433855 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,0,0,0,Go,Go,0.13,0.05,0.2,space,blue,horizontal,space,1.3258059000363573,None,space,1,0.43649290001485497,None,,,,0,0,0,0,0,0,0,0,23.191595599986613,,,,,,,,,21.788004699978046,21.79227820003871,21.79227820003871,23.1259379000403,space,1.3258059000363573,None,23.188263699994422,23.191595599986613,23.840797999990173,23.890857700025663,24.34043980005663,24.324343099957332,24.324723300058395,24.34043980005663,24.473829900030978,24.65709120000247,24.65709120000247,25.107708900002763,space,1,0.43649290001485497,None,25.117225900059566,25.622833300032653,26.621903200051747,26.605940200039186,,,,,,,,,,,,,,,,,008,001,2025-04-30_20h58.00.047,Cued GoNogo Task,2024.2.4,59.72645283510833,2025-04-30 20h58.06.433855 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,1,1,0,NoGo,NoGo,0.43,0.05,0.2,none,blue,horizontal,space,1.3258059000363573,None,None,1,,,,,,0,0,0,0,0,1,1,1,26.621903200051747,,,,,,,,,,,,,,,,26.606142200063914,26.621903200051747,27.322401299956255,27.322401299956255,,27.820765100070275,27.82122280006297,27.838021600036882,28.270909799961373,28.437159599969164,28.437159599969164,28.921454400056973,None,1,,,28.923724699998274,29.436435500043444,30.436096300021745,30.41939920000732,28.936803000047803,28.936803000047803,,,,,,,,,,,,,,,008,001,2025-04-30_20h58.00.047,Cued GoNogo Task,2024.2.4,59.72645283510833,2025-04-30 20h58.06.433855 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,2,2,0,Go,Go,0.12,0.2,0.05,space,blue,vertical,space,1.3258059000363573,None,space,1,0.17427970003336668,None,,,,0,0,0,0,0,2,2,2,30.436096300021745,,,,,,,,,,,,,,,,30.419569100020453,30.436096300021745,31.134986600023694,31.151584499981254,31.63468430005014,31.618852799991146,31.619242300046608,31.63468430005014,31.767763099982403,31.95118380000349,31.95118380000349,32.134944100049324,space,1,0.17427970003336668,None,32.140172100043856,32.65042289998382,33.64965240005404,33.63350650004577,,,,,,,,,,,,,,,,,008,001,2025-04-30_20h58.00.047,Cued GoNogo Task,2024.2.4,59.72645283510833,2025-04-30 20h58.06.433855 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,3,3,0,NoGo,NoGo,0.18,0.2,0.05,none,green,vertical,space,1.3258059000363573,None,None,1,,,,,,0,0,0,0,0,3,3,3,33.64965240005404,,,,,,,,,,,,,,,,33.63378070003819,33.64965240005404,34.34943000006024,34.36555149999913,34.84841700003017,34.83277470001485,34.833242999971844,34.84841700003017,35.031423400039785,35.21597140002996,35.21597140002996,35.71505880006589,None,1,,,35.716857800027356,36.21394429996144,37.21324489999097,37.19722840003669,35.731182600022294,35.731182600022294,,,,,,,,,,,,,,,008,001,2025-04-30_20h58.00.047,Cued GoNogo Task,2024.2.4,59.72645283510833,2025-04-30 20h58.06.433855 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,4,4,0,Go,Go,0.24,0.05,0.2,space,green,horizontal,space,1.3258059000363573,None,space,1,0.19181049999315292,None,,,,0,0,0,0,0,4,4,4,37.21324489999097,,,,,,,,,,,,,,,,37.19742360000964,37.230035400018096,37.929456199985,37.929456199985,38.42882939998526,38.412827700027265,38.413253300008364,38.42882939998526,38.67896910000127,38.86221890000161,38.86221890000161,39.06293460004963,space,1,0.19181049999315292,None,39.067597400047816,39.577932800049894,40.577230800059624,40.56147409998812,,,,,,,,,,,,,,,,,008,001,2025-04-30_20h58.00.047,Cued GoNogo Task,2024.2.4,59.72645283510833,2025-04-30 20h58.06.433855 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,5,5,0,Go,Go,0.21,0.05,0.2,space,blue,horizontal,space,1.3258059000363573,None,space,1,0.11865650000981987,None,,,,0,0,0,0,0,5,5,5,40.577230800059624,,,,,,,,,,,,,,,,40.56170620000921,40.577230800059624,41.276913100038655,41.276913100038655,41.776223200024106,41.76005799998529,41.76046390004922,41.776223200024106,41.9936510999687,42.1758792999899,42.1758792999899,42.30999780003913,space,1,0.11865650000981987,None,42.31346970004961,42.82491840003058,43.82439870003145,43.808516600052826,,,,,,,,,,,,,,,,,008,001,2025-04-30_20h58.00.047,Cued GoNogo Task,2024.2.4,59.72645283510833,2025-04-30 20h58.06.433855 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,6,6,0,Go,Go,0.11,0.2,0.05,space,blue,vertical,space,1.3258059000363573,None,space,1,0.09083819994702935,None,,,,0,0,0,0,0,6,6,6,43.82439870003145,,,,,,,,,,,,,,,,43.80891540006269,43.82439870003145,44.524189200019464,44.524189200019464,45.02342960005626,45.00751590006985,45.00808669999242,45.02342960005626,45.140430200030096,45.323240100056864,45.323240100056864,45.424410599982366,space,1,0.09083819994702935,None,45.428556099999696,45.939428200013936,46.93870219995733,46.922832699958235,,,,,,,,,,,,,,,,,008,001,2025-04-30_20h58.00.047,Cued GoNogo Task,2024.2.4,59.72645283510833,2025-04-30 20h58.06.433855 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,7,7,0,Go,Go,0.15,0.2,0.05,space,blue,vertical,space,1.3258059000363573,None,space,1,0.1352072999579832,None,,,,0,0,0,0,0,7,7,7,46.93870219995733,,,,,,,,,,,,,,,,46.92304320004769,46.93870219995733,47.63791960000526,47.63791960000526,48.137680200045,48.12179320002906,48.12229540001135,48.137680200045,48.28742960002273,48.48722780006938,48.48722780006938,48.638195500010625,space,1,0.1352072999579832,None,48.64230559999123,49.13682560005691,50.136088700033724,50.11997620004695,,,,,,,,,,,,,,,,,008,001,2025-04-30_20h58.00.047,Cued GoNogo Task,2024.2.4,59.72645283510833,2025-04-30 20h58.06.433855 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,8,8,0,NoGo,NoGo,0.3,0.05,0.2,none,blue,horizontal,space,1.3258059000363573,None,None,1,,,,,,0,0,0,0,0,8,8,8,50.136088700033724,,,,,,,,,,,,,,,,50.12019619997591,50.152766400016844,50.8523330000462,50.8523330000462,51.35171239997726,51.33661250001751,51.33744310005568,51.35171239997726,51.65179110004101,51.85113600001205,51.85113600001205,52.33490610006265,None,1,,,52.33751510002185,52.85026450001169,53.84947250003461,53.833409999962896,52.35090830002446,52.35090830002446,,,,,,,,,,,,,,,008,001,2025-04-30_20h58.00.047,Cued GoNogo Task,2024.2.4,59.72645283510833,2025-04-30 20h58.06.433855 +0200,
