Block,blockMsg,thisN,thisTrialN,thisRepN,CueType,StimType,CueTime,Stim_Height,Stim_Width,CRESP,Color,Orientation,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Key_Resp.keys,Key_Resp.corr,Key_Resp.rt,Key_Resp.duration,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,thisRow.t,notes,TaskIntro.started,fixation.started,key_resp.started,TaskIntro.stopped,key_resp.keys,key_resp.rt,key_resp.duration,BlockStart.started,BlockStart_Msg.started,key_resp_2.started,BlockStart.stopped,Blocks.key_resp_2.keys,Blocks.key_resp_2.rt,Blocks.key_resp_2.duration,Fixation.started,FixationPhase.started,Blank.started,FixationPhase.stopped,Blank.stopped,Fixation.stopped,Trial.started,Cue.started,Cue.stopped,GoNogo_Stim.started,Key_Resp.started,Trial.stopped,Trials.Key_Resp.keys,Trials.Key_Resp.corr,Trials.Key_Resp.rt,Trials.Key_Resp.duration,Feedback.started,Feedback_Present.started,Feedback_Present.stopped,Feedback.stopped,GoNogo_Stim.stopped,Key_Resp.stopped,BlockEnd.started,BlockEnd_Msg.started,key_resp_3.started,BlockEnd.stopped,Blocks.key_resp_3.keys,Blocks.key_resp_3.rt,Blocks.key_resp_3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,19,19,0,Go,Go,0.18,0.2,0.05,space,green,vertical,space,3.144772900035605,None,space,1,0.3134651000145823,None,,,,0,0,0,0,0,19,19,19,78.95546170009766,,,,,,,,,,,,,,,,78.93964550003875,78.95546170009766,79.65478310000617,79.65478310000617,80.15429020009469,80.13899750006385,80.13997680007014,80.15429020009469,80.33764830010477,80.52075260004494,80.52075260004494,80.8383447000524,space,1,0.3134651000145823,None,80.84249000006821,81.35342090006452,82.35254600003827,82.33655940007884,,,,,,,,,,000,001,2025-05-03_02h28.35.942,Cued GoNogo Task,2024.2.4,60.03871294935459,2025-05-03 02h28.48.383205 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,20,20,0,Go,Go,0.19,0.2,0.05,space,blue,vertical,space,3.144772900035605,None,space,1,0.34834639995824546,None,,,,0,0,0,0,0,20,20,20,82.35254600003827,,,,,,,,,,,,,,,,82.33680810010992,82.35254600003827,83.05197170004249,83.05197170004249,83.55161350010894,83.53549110004678,83.5359873000998,83.55161350010894,83.75131850002799,83.93450960004702,83.93450960004702,84.28588450001553,space,1,0.34834639995824546,None,84.28993369999807,84.80063310009427,85.7998522000853,85.78359370003454,,,,,,,,,,000,001,2025-05-03_02h28.35.942,Cued GoNogo Task,2024.2.4,60.03871294935459,2025-05-03 02h28.48.383205 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,21,21,0,Go,Go,0.14,0.2,0.05,space,blue,vertical,space,3.144772900035605,None,space,1,0.4064699999289587,None,,,,0,0,0,0,0,21,21,21,85.7998522000853,,,,,,,,,,,,,,,,85.78381200006697,85.7998522000853,86.4993599000154,86.4993599000154,86.9988350000931,86.9827003000537,86.98317900008988,86.9988350000931,87.14870670007076,87.33187770005316,87.33187770005316,87.74917350010946,space,1,0.4064699999289587,None,87.75348750001285,88.26445060002152,89.26374210009817,89.24743710004259,,,,,,,,,,000,001,2025-05-03_02h28.35.942,Cued GoNogo Task,2024.2.4,60.03871294935459,2025-05-03 02h28.48.383205 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,22,22,0,Go,Go,0.15,0.2,0.05,space,blue,vertical,space,3.144772900035605,None,space,1,0.3095608999719843,None,,,,0,0,0,0,0,22,22,22,89.26374210009817,,,,,,,,,,,,,,,,89.24761150008999,89.26374210009817,89.96298170008231,89.96298170008231,90.46264520008117,90.44635540002491,90.44672990008257,90.46264520008117,90.61250480008312,90.81227240001317,90.81227240001317,91.12963420001324,space,1,0.3095608999719843,None,91.132488100091,91.64492260001134,92.64412500010803,92.62846810009796,,,,,,,,,,000,001,2025-05-03_02h28.35.942,Cued GoNogo Task,2024.2.4,60.03871294935459,2025-05-03 02h28.48.383205 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,23,23,0,Go,Go,0.23,0.05,0.2,space,green,horizontal,space,3.144772900035605,None,space,1,0.3346503999782726,None,,,,0,0,0,0,0,23,23,23,92.64412500010803,,,,,,,,,,,,,,,,92.62885060010012,92.64412500010803,93.34350030007772,93.34350030007772,93.8432160000084,93.82764460006729,93.82873760000803,93.8432160000084,94.07627050008159,94.2594562000595,94.2594562000595,94.61012650001794,space,1,0.3346503999782726,None,94.61320770008024,95.12542660010513,96.12452510010917,96.1087362000253,,,,,,,,,,000,001,2025-05-03_02h28.35.942,Cued GoNogo Task,2024.2.4,60.03871294935459,2025-05-03 02h28.48.383205 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,24,24,0,Go,Go,0.2,0.2,0.05,space,blue,vertical,space,3.144772900035605,None,space,1,0.4154740000376478,None,,,,0,0,0,0,0,24,24,24,96.12452510010917,,,,,,,,,,,,,,,,96.10910170001443,96.12452510010917,96.82403420004994,96.82403420004994,97.32363730005454,97.30739400000311,97.307849700097,97.32363730005454,97.52339040010702,97.72316170006525,97.72316170006525,98.14096790004987,space,1,0.4154740000376478,None,98.1444560000673,98.65593290003017,99.65504960005637,99.63900240010116,,,,,,,,,,000,001,2025-05-03_02h28.35.942,Cued GoNogo Task,2024.2.4,60.03871294935459,2025-05-03 02h28.48.383205 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,25,25,0,Go,Go,0.15,0.2,0.05,space,blue,vertical,space,3.144772900035605,None,space,1,0.1977774000260979,None,,,,0,0,0,0,0,25,25,25,99.65504960005637,,,,,,,,,,,,,,,,99.63921660010237,99.65504960005637,100.35438120004255,100.35438120004255,100.8540220001014,100.83788620005362,100.83825060003437,100.8540220001014,101.00387010001577,101.20387830003165,101.20387830003165,101.40461330011021,space,1,0.1977774000260979,None,101.40723650006112,101.9198413999984,102.9188981000334,102.90287060011178,,,,,,,,,,000,001,2025-05-03_02h28.35.942,Cued GoNogo Task,2024.2.4,60.03871294935459,2025-05-03 02h28.48.383205 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,26,26,0,NoGo,NoGo,0.2,0.2,0.05,none,blue,vertical,space,3.144772900035605,None,None,1,,,,,,0,0,0,0,0,26,26,26,102.9188981000334,,,,,,,,,,,,,,,,102.90312120004091,102.9188981000334,103.61851190007292,103.61851190007292,104.11806550004985,104.1018355000997,104.10233890009113,104.11806550004985,104.31776370003354,104.51755700004287,104.51755700004287,105.0010111000156,None,1,,,105.0031014000997,105.50022320006974,106.49939940008335,106.48352400003932,105.01713770010974,105.01713770010974,,,,,,,,000,001,2025-05-03_02h28.35.942,Cued GoNogo Task,2024.2.4,60.03871294935459,2025-05-03 02h28.48.383205 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,27,27,0,Go,Go,0.29,0.05,0.2,space,green,horizontal,space,3.144772900035605,None,space,1,0.23499059991445392,None,,,,0,0,0,0,0,27,27,27,106.49939940008335,,,,,,,,,,,,,,,,106.48382900003344,106.51597310008947,107.21535500010941,107.21535500010941,107.7150619000895,107.69927260000259,107.700153300073,107.7150619000895,108.0149125000462,108.1981153000379,108.1981153000379,108.44908120005857,space,1,0.23499059991445392,None,108.45234340010211,108.96394130005501,109.96316040004604,109.94741510006133,,,,,,,,,,000,001,2025-05-03_02h28.35.942,Cued GoNogo Task,2024.2.4,60.03871294935459,2025-05-03 02h28.48.383205 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,28,28,0,Go,Go,0.24,0.2,0.05,space,blue,vertical,space,3.144772900035605,None,space,1,0.19106969994027168,None,,,,0,0,0,0,0,28,28,28,109.96316040004604,,,,,,,,,,,,,,,,109.94764610007405,109.96316040004604,110.66251500009093,110.66251500009093,111.16221990005579,111.14623340009712,111.14671640004963,111.16221990005579,111.41203010000754,111.59512740001082,111.59512740001082,111.79588240000885,space,1,0.19106969994027168,None,111.79856460005976,112.31146850006189,113.31049040006474,113.29474720009603,,,,,,,,,,000,001,2025-05-03_02h28.35.942,Cued GoNogo Task,2024.2.4,60.03871294935459,2025-05-03 02h28.48.383205 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,29,29,0,Go,Go,0.15,0.05,0.2,space,green,horizontal,space,3.144772900035605,None,space,1,0.1503499000100419,None,,,,0,0,0,0,0,29,29,29,113.31049040006474,,,,,,,,,,,,,,,,113.29505840002093,113.31049040006474,114.00999310007319,114.00999310007319,114.50936600007117,114.49337410007138,114.4939171000151,114.50936600007117,114.65941150009166,114.85915670008399,114.85915670008399,115.02693560009357,space,1,0.1503499000100419,None,115.03182250005193,115.54182120005134,116.54128000000492,116.52515320002567,,,,,,,,,,000,001,2025-05-03_02h28.35.942,Cued GoNogo Task,2024.2.4,60.03871294935459,2025-05-03 02h28.48.383205 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,30,30,0,Go,Go,0.23,0.2,0.05,space,green,vertical,space,3.144772900035605,None,space,1,0.27803749998565763,None,,,,0,0,0,0,0,30,30,30,116.54128000000492,,,,,,,,,,,,,,,,116.52542350010481,116.54128000000492,117.24055640003644,117.24055640003644,117.74014390003867,117.72473140002694,117.72568740008865,117.74014390003867,117.9734353000531,118.15656580007635,118.15656580007635,118.44034100009594,space,1,0.27803749998565763,None,118.4432391000446,119.00991100003012,,119.95674850000069,,,,,,,,,,000,001,2025-05-03_02h28.35.942,Cued GoNogo Task,2024.2.4,60.03871294935459,2025-05-03 02h28.48.383205 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,31,31,0,Go,Go,0.28,0.2,0.05,space,green,vertical,space,3.144772900035605,None,space,1,0.3461011000908911,None,,,,0,0,0,0,0,31,31,31,119.97410010010935,,,,,,,,,,,,,,,,119.95700390008278,119.97410010010935,120.65563320007641,120.6892084000865,,121.15418000007048,121.15468340006191,121.17056910006795,121.45374510006513,121.60815220000222,121.60815220000222,121.97167520003859,space,1,0.3461011000908911,None,121.97633289999794,122.48634650011081,123.48554000002332,123.4698403000366,,,,,,,,,,000,001,2025-05-03_02h28.35.942,Cued GoNogo Task,2024.2.4,60.03871294935459,2025-05-03 02h28.48.383205 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,32,32,0,Go,Go,0.19,0.2,0.05,space,green,vertical,space,3.144772900035605,None,space,1,0.22289299999829382,None,,,,0,0,0,0,0,32,32,32,123.48554000002332,,,,,,,,,,,,,,,,123.47020930005237,123.48554000002332,124.1848121000221,124.1848121000221,124.68443710007705,124.66874800005462,124.66949440003373,124.68443710007705,124.88428240001667,125.0674818000989,125.0674818000989,125.3019466000842,space,1,0.22289299999829382,None,125.30606170010287,125.81691400008276,126.81606470001861,126.8003844000632,,,,,,,,,,000,001,2025-05-03_02h28.35.942,Cued GoNogo Task,2024.2.4,60.03871294935459,2025-05-03 02h28.48.383205 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,33,33,0,Go,Go,0.12,0.2,0.05,space,green,vertical,space,3.144772900035605,None,space,1,0.24600689997896552,None,,,,0,0,0,0,0,33,33,33,126.81606470001861,,,,,,,,,,,,,,,,126.80070200003684,126.81606470001861,127.51560220005922,127.51560220005922,128.01507750002202,127.99916440004017,127.99987600010354,128.01507750002202,128.1480489000678,128.33140320004895,128.33140320004895,128.5827223000815,space,1,0.24600689997896552,None,128.5876679000212,129.09733680007048,130.096651900094,130.0808243000647,,,,,,,,,,000,001,2025-05-03_02h28.35.942,Cued GoNogo Task,2024.2.4,60.03871294935459,2025-05-03 02h28.48.383205 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,34,34,0,Go,Go,0.18,0.2,0.05,space,blue,vertical,space,3.144772900035605,None,space,1,0.2989957999670878,None,,,,0,0,0,0,0,34,34,34,130.096651900094,,,,,,,,,,,,,,,,130.081080700038,130.096651900094,130.7962158001028,130.7962158001028,131.29574370000046,131.27955860004295,131.28009550005663,131.29574370000046,131.47859520011116,131.66209890006576,131.66209890006576,131.962816900108,space,1,0.2989957999670878,None,131.9677288000239,132.4778991000494,133.47724980011117,133.4634063000558,,,,,,,,,,000,001,2025-05-03_02h28.35.942,Cued GoNogo Task,2024.2.4,60.03871294935459,2025-05-03 02h28.48.383205 +0200,
