Block,blockMsg,thisN,thisTrialN,thisRepN,CueType,StimType,CueTime,Stim_Height,Stim_Width,CRESP,Color,Orientation,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Key_Resp.keys,Key_Resp.corr,Key_Resp.rt,Key_Resp.duration,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,thisRow.t,notes,TaskIntro.started,fixation.started,key_resp.started,TaskIntro.stopped,key_resp.keys,key_resp.rt,key_resp.duration,BlockStart.started,BlockStart_Msg.started,key_resp_2.started,BlockStart.stopped,Blocks.key_resp_2.keys,Blocks.key_resp_2.rt,Blocks.key_resp_2.duration,Fixation.started,FixationPhase.started,Blank.started,FixationPhase.stopped,Blank.stopped,Fixation.stopped,Trial.started,Cue.started,Cue.stopped,GoNogo_Stim.started,Key_Resp.started,Trial.stopped,Trials.Key_Resp.keys,Trials.Key_Resp.corr,Trials.Key_Resp.rt,Trials.Key_Resp.duration,Feedback.started,Feedback_Present.started,Feedback_Present.stopped,Feedback.stopped,GoNogo_Stim.stopped,Key_Resp.stopped,BlockEnd.started,BlockEnd_Msg.started,key_resp_3.started,BlockEnd.stopped,Blocks.key_resp_3.keys,Blocks.key_resp_3.rt,Blocks.key_resp_3.duration,TaskEnd.started,ThankYou.started,key_resp_4.started,TaskEnd.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022054999135434628,0.005184899899177253,0.005184899899177253,43.52556379989255,space,43.507067600032315,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2025-04-30_00h39.00.775,Cued GoNogo Task,2024.2.4,60.14979708892638,2025-04-30 00h39.07.906289 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,0,0,0,Go,Go,0.13,0.05,0.2,space,blue,horizontal,space,2.5573424000758678,None,space,1,0.2604550999822095,None,,,,0,0,0,0,0,0,0,0,46.17024029989261,,,,,,,,,43.53544329991564,43.53835859999526,43.53835859999526,46.10421429993585,space,2.5573424000758678,None,46.16696469997987,46.17024029989261,46.81891689996701,46.88567599991802,47.31856909999624,47.30289689998608,47.303681499906816,47.31856909999624,47.451876499922946,47.63495709991548,47.63495709991548,47.902439899975434,space,1,0.2604550999822095,None,47.91330979997292,48.417626199894585,49.41694889997598,49.400742499972694,,,,,,,,,,,,,,,,,006,001,2025-04-30_00h39.00.775,Cued GoNogo Task,2024.2.4,60.14979708892638,2025-04-30 00h39.07.906289 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,1,1,0,NoGo,NoGo,0.43,0.05,0.2,none,blue,horizontal,space,2.5573424000758678,None,None,1,,,,,,0,0,0,0,0,1,1,1,49.41694889997598,,,,,,,,,,,,,,,,49.400964799919166,49.41694889997598,50.116259099915624,50.116259099915624,50.615815199911594,50.600170099991374,50.60097539995331,50.615815199911594,51.04880859993864,51.23245219991077,51.23245219991077,51.71588749997318,None,1,,,51.72010199993383,52.23115579993464,53.23028759995941,53.21448529988993,51.73159629991278,51.73159629991278,,,,,,,,,,,,,,,006,001,2025-04-30_00h39.00.775,Cued GoNogo Task,2024.2.4,60.14979708892638,2025-04-30 00h39.07.906289 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,2,2,0,Go,Go,0.12,0.2,0.05,space,blue,vertical,space,2.5573424000758678,None,space,1,0.12540499994065613,None,,,,0,0,0,0,0,2,2,2,53.23028759995941,,,,,,,,,,,,,,,,53.21486039995216,53.23028759995941,53.929912699968554,53.929912699968554,54.42932669993024,54.41341029992327,54.41397569992114,54.42932669993024,54.562469699885696,54.745731899980456,54.745731899980456,54.880016399896704,space,1,0.12540499994065613,None,54.88488049991429,55.39523879997432,56.394388799904846,56.378260399913415,,,,,,,,,,,,,,,,,006,001,2025-04-30_00h39.00.775,Cued GoNogo Task,2024.2.4,60.14979708892638,2025-04-30 00h39.07.906289 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,3,3,0,NoGo,NoGo,0.18,0.2,0.05,none,green,vertical,space,2.5573424000758678,None,None,1,,,,,,0,0,0,0,0,3,3,3,56.394388799904846,,,,,,,,,,,,,,,,56.378530099987984,56.394388799904846,57.093820399953984,57.093820399953984,57.59346659993753,57.57784769998398,57.57860679994337,57.59346659993753,57.776867599925026,57.95974149997346,57.95974149997346,58.44342449994292,None,1,,,58.4464531999547,58.95886629994493,59.95812489988748,59.94213189999573,58.45940159994643,58.45940159994643,,,,,,,,,,,,,,,006,001,2025-04-30_00h39.00.775,Cued GoNogo Task,2024.2.4,60.14979708892638,2025-04-30 00h39.07.906289 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,4,4,0,Go,Go,0.24,0.05,0.2,space,green,horizontal,space,2.5573424000758678,None,space,1,0.18493800004944205,None,,,,0,0,0,0,0,4,4,4,59.95812489988748,,,,,,,,,,,,,,,,59.94247589993756,59.95812489988748,60.65766569995321,60.65766569995321,61.15709579992108,61.141515699913725,61.14218549989164,61.15709579992108,61.40704510000069,61.59010149992537,61.59010149992537,61.79143469990231,space,1,0.18493800004944205,None,61.79783229995519,62.30644369998481,,63.30555649998132,,,,,,,,,,,,,,,,,006,001,2025-04-30_00h39.00.775,Cued GoNogo Task,2024.2.4,60.14979708892638,2025-04-30 00h39.07.906289 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,5,5,0,Go,Go,0.21,0.05,0.2,space,blue,horizontal,space,2.5573424000758678,None,space,1,0.10330610000528395,None,,,,0,0,0,0,0,5,5,5,63.32200559997,,,,,,,,,,,,,,,,63.30584819999058,63.32200559997,64.00479679997079,64.02127849997487,64.50432119995821,64.48825819999911,64.48863189993426,64.50432119995821,64.72088769997936,64.90386069996748,64.90386069996748,65.02185799996369,space,1,0.10330610000528395,None,65.02587979997043,65.53702769998927,66.53621269995347,66.52035479992628,,,,,,,,,,,,,,,,,006,001,2025-04-30_00h39.00.775,Cued GoNogo Task,2024.2.4,60.14979708892638,2025-04-30 00h39.07.906289 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,6,6,0,Go,Go,0.11,0.2,0.05,space,blue,vertical,space,2.5573424000758678,None,space,1,0.13363160006701946,None,,,,0,0,0,0,0,6,6,6,66.53621269995347,,,,,,,,,,,,,,,,66.5207210999215,66.53621269995347,67.23557629995048,67.23557629995048,67.73514719994273,67.71902899991255,67.71974229998887,67.73514719994273,67.85168989992235,68.0348904998973,68.0348904998973,68.17134789994452,space,1,0.13363160006701946,None,68.17626310000196,68.68439439998474,69.68356299994048,69.66780129994731,,,,,,,,,,,,,,,,,006,001,2025-04-30_00h39.00.775,Cued GoNogo Task,2024.2.4,60.14979708892638,2025-04-30 00h39.07.906289 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,7,7,0,Go,Go,0.15,0.2,0.05,space,blue,vertical,space,2.5573424000758678,None,space,1,0.1275057999882847,None,,,,0,0,0,0,0,7,7,7,69.68356299994048,,,,,,,,,,,,,,,,69.6681412999751,69.68356299994048,70.38298929994926,70.38298929994926,70.88246100000106,70.86648959992453,70.8670412999345,70.88246100000106,71.0324056999525,71.23230739997234,71.23230739997234,71.36635369993746,space,1,0.1275057999882847,None,71.37173649994656,71.8817568999948,72.88079329999164,72.8647415000014,,,,,,,,,,,,,,,,,006,001,2025-04-30_00h39.00.775,Cued GoNogo Task,2024.2.4,60.14979708892638,2025-04-30 00h39.07.906289 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,8,8,0,NoGo,NoGo,0.3,0.05,0.2,none,blue,horizontal,space,2.5573424000758678,None,space,0,0.17187930003274232,None,,,,0,0,0,0,0,8,8,8,72.88079329999164,,,,,,,,,,,,,,,,72.86504889989737,72.88079329999164,73.58026739989873,73.58026739989873,74.07996119989548,74.06433829991147,74.06521139992401,74.07996119989548,74.37957809993532,74.57956230000127,74.57956230000127,74.76424009993207,space,0,0.17187930003274232,None,74.7738089999184,75.27900859992951,76.27834799990524,76.2622463000007,,,,,,,,,,,,,,,,,006,001,2025-04-30_00h39.00.775,Cued GoNogo Task,2024.2.4,60.14979708892638,2025-04-30 00h39.07.906289 +0200,
