Block,blockMsg,thisN,thisTrialN,thisRepN,CueType,StimType,CueTime,Stim_Height,Stim_Width,CRESP,Color,Orientation,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Key_Resp.keys,Key_Resp.corr,Key_Resp.rt,Key_Resp.duration,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,thisRow.t,notes,TaskIntro.started,fixation.started,key_resp.started,TaskIntro.stopped,key_resp.keys,key_resp.rt,key_resp.duration,BlockStart.started,BlockStart_Msg.started,key_resp_2.started,BlockStart.stopped,Blocks.key_resp_2.keys,Blocks.key_resp_2.rt,Blocks.key_resp_2.duration,Fixation.started,FixationPhase.started,Blank.started,FixationPhase.stopped,Blank.stopped,Fixation.stopped,Trial.started,Cue.started,Cue.stopped,GoNogo_Stim.started,Key_Resp.started,Trial.stopped,Trials.Key_Resp.keys,Trials.Key_Resp.corr,Trials.Key_Resp.rt,Trials.Key_Resp.duration,Feedback.started,Feedback_Present.started,Feedback_Present.stopped,Feedback.stopped,GoNogo_Stim.stopped,Key_Resp.stopped,BlockEnd.started,BlockEnd_Msg.started,key_resp_3.started,BlockEnd.stopped,Blocks.key_resp_3.keys,Blocks.key_resp_3.rt,Blocks.key_resp_3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02628540003206581,0.09253479994367808,0.09253479994367808,6.919768000021577,space,6.769514799932949,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,0,0,0,Go,Go,0.13,0.05,0.2,space,blue,horizontal,space,0.8030384000157937,None,space,1,0.29558739997446537,None,,,,0,0,0,0,0,0,0,0,7.817101599997841,,,,,,,,,6.928571099997498,6.931144000031054,6.931144000031054,7.747797599993646,space,0.8030384000157937,None,7.814444900024682,7.817101599997841,8.462799199973233,8.529433600022458,8.96242210001219,8.946502299979329,8.947113399975933,8.96242210001219,9.095637399936095,9.278909899992868,9.278909899992868,9.579732400015928,space,1,0.29558739997446537,None,9.589953599963337,10.094819699996151,11.094092299928889,11.078498299932107,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,1,1,0,NoGo,NoGo,0.43,0.05,0.2,none,blue,horizontal,space,0.8030384000157937,None,space,0,0.32051180000416934,None,,,,0,0,0,0,0,1,1,1,11.094092299928889,,,,,,,,,,,,,,,,11.078850599937141,11.094092299928889,11.79351550003048,11.79351550003048,12.293027200037614,12.277607799973339,12.278529700008221,12.293027200037614,12.726036099949852,12.909145699930377,12.909145699930377,13.24345029995311,space,0,0.32051180000416934,None,13.250885999994352,13.758459100034088,14.757626399979927,14.741796499933116,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,2,2,0,Go,Go,0.12,0.2,0.05,space,blue,vertical,space,0.8030384000157937,None,space,1,0.3331454999279231,None,,,,0,0,0,0,0,2,2,2,14.757626399979927,,,,,,,,,,,,,,,,14.742202800000086,14.757626399979927,15.457678199978545,15.457678199978545,15.956667999969795,15.940886999946088,15.94160230003763,15.956667999969795,16.08979520003777,16.273015999933705,16.273015999933705,16.608215400017798,space,1,0.3331454999279231,None,16.612303899950348,17.12226820003707,18.12145849992521,18.105643499991857,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,3,3,0,NoGo,NoGo,0.18,0.2,0.05,none,green,vertical,space,0.8030384000157937,None,None,1,,,,,,0,0,0,0,0,3,3,3,18.12145849992521,,,,,,,,,,,,,,,,18.105900299968198,18.12145849992521,18.82092399999965,18.82092399999965,19.320315400022082,19.304767500027083,19.30549479997717,19.320315400022082,19.503608600003645,19.703456799965352,19.703456799965352,20.187422499991953,None,1,,,20.190128699992783,20.70286149997264,21.70186329993885,21.686184899997897,20.20309179998003,20.20309179998003,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,4,4,0,Go,Go,0.24,0.05,0.2,space,green,horizontal,space,0.8030384000157937,None,space,1,0.3515655000228435,None,,,,0,0,0,0,0,4,4,4,21.70186329993885,,,,,,,,,,,,,,,,21.68638570001349,21.70186329993885,22.40142879995983,22.40142879995983,22.90080569998827,22.885106200003065,22.885650099953637,22.90080569998827,23.150800099945627,23.333966800011694,23.333966800011694,23.701569900033064,space,1,0.3515655000228435,None,23.706571099930443,24.21674029994756,,25.2159673999995,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,5,5,0,Go,Go,0.21,0.05,0.2,space,blue,horizontal,space,0.8030384000157937,None,space,1,0.36833309999201447,None,,,,0,0,0,0,0,5,5,5,25.232245599967428,,,,,,,,,,,,,,,,25.21624029998202,25.232245599967428,25.91525239998009,25.931889200001024,26.414806899963878,26.398783199954778,26.399566799984314,26.414806899963878,26.63117309997324,26.814405499957502,26.814405499957502,27.198683799942955,space,1,0.36833309999201447,None,27.204130699974485,27.71382269996684,,28.71292600000743,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,6,6,0,Go,Go,0.11,0.2,0.05,space,blue,vertical,space,0.8030384000157937,None,space,1,0.3225993999512866,None,,,,0,0,0,0,0,6,6,6,28.729271800024435,,,,,,,,,,,,,,,,28.71314240002539,28.729271800024435,29.412360799964517,29.42905479995534,29.911857199971564,29.896294299978763,29.897083299933,29.911857199971564,30.028464199975133,30.211763700004667,30.211763700004667,30.5463291000342,space,1,0.3225993999512866,None,30.55069399997592,31.060962299932726,32.06030579993967,32.04421730001923,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,7,7,0,Go,Go,0.15,0.2,0.05,space,blue,vertical,space,0.8030384000157937,None,space,1,0.324722999939695,None,,,,0,0,0,0,0,7,7,7,32.06030579993967,,,,,,,,,,,,,,,,32.04450509999879,32.06030579993967,32.7595029999502,32.7595029999502,33.259072799934074,33.242989099933766,33.24351019994356,33.259072799934074,33.40907069994137,33.608973799971864,33.608973799971864,33.942897900007665,space,1,0.324722999939695,None,33.947634599986486,34.458058499963954,35.45744189992547,35.44154140003957,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,8,8,0,NoGo,NoGo,0.3,0.05,0.2,none,blue,horizontal,space,0.8030384000157937,None,space,0,0.2902266000164673,None,,,,0,0,0,0,0,8,8,8,35.45744189992547,,,,,,,,,,,,,,,,35.44182189996354,35.45744189992547,36.15662030002568,36.15662030002568,36.65643540001474,36.640695399953984,36.64146159996744,36.65643540001474,36.9561463999562,37.1559283999959,37.1559283999959,37.45681250002235,space,0,0.2902266000164673,None,37.46127309999429,37.971922699944116,38.97093930002302,38.95519140001852,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,9,9,0,NoGo,NoGo,0.17,0.05,0.2,none,blue,horizontal,space,0.8030384000157937,None,None,1,,,,,,0,0,0,0,0,9,9,9,38.97093930002302,,,,,,,,,,,,,,,,38.955478199990466,38.97093930002302,39.6705454000039,39.6705454000039,40.16992389992811,40.15406430000439,40.15460070001427,40.16992389992811,40.354187199962325,40.53631260001566,40.53631260001566,41.0207751999842,None,1,,,41.0236617999617,41.53553869994357,42.534772499930114,42.51913709996734,41.03598990000319,41.03598990000319,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,10,10,0,NoGo,NoGo,0.26,0.2,0.05,none,green,vertical,space,0.8030384000157937,None,None,1,,,,,,0,0,0,0,0,10,10,10,42.534772499930114,,,,,,,,,,,,,,,,42.519476099987514,42.534772499930114,43.234236899996176,43.234236899996176,43.73392879997846,43.71783219999634,43.718577999970876,43.73392879997846,44.00034569995478,44.183352799969725,44.183352799969725,44.66741929994896,None,1,,,44.66807599994354,45.18260860000737,46.18199089996051,46.165981599944644,44.68301679997239,44.68301679997239,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,11,11,0,Go,Go,0.27,0.05,0.2,space,green,horizontal,space,0.8030384000157937,None,space,1,0.4236835000338033,None,,,,0,0,0,0,0,11,11,11,46.18199089996051,,,,,,,,,,,,,,,,46.166320199961774,46.18199089996051,46.88131740002427,46.88131740002427,47.38078669994138,47.364644299959764,47.36502070003189,47.38078669994138,47.663961899932474,47.84709679998923,47.84709679998923,48.28160149999894,space,1,0.4236835000338033,None,48.2861975999549,48.796186799998395,49.79540379997343,49.77983719995245,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,12,12,0,Go,Go,0.16,0.2,0.05,space,green,vertical,space,0.8030384000157937,None,space,1,0.3670768999727443,None,,,,0,0,0,0,0,12,12,12,49.79540379997343,,,,,,,,,,,,,,,,49.78032180003356,49.79540379997343,50.494852200034074,50.494852200034074,50.994417599984445,50.97861859994009,50.97926179994829,50.994417599984445,51.1610340999905,51.34408940002322,51.34408940002322,51.71380179992411,space,1,0.3670768999727443,None,51.720476799993776,52.22676240000874,53.226055999984965,53.210354599985294,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,13,13,0,Go,Go,0.13,0.2,0.05,space,green,vertical,space,0.8030384000157937,None,space,1,0.27194879995658994,None,,,,0,0,0,0,0,13,13,13,53.226055999984965,,,,,,,,,,,,,,,,53.210703999968246,53.226055999984965,53.925396600039676,53.925396600039676,54.42505149997305,54.40915970003698,54.40975799993612,54.42505149997305,54.55825769994408,54.75826559995767,54.75826559995767,55.04223489994183,space,1,0.27194879995658994,None,55.04665939998813,55.557352900039405,56.556559399934486,56.540457600029185,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,14,14,0,Go,Go,0.12,0.05,0.2,space,blue,horizontal,space,0.8030384000157937,None,space,1,0.2859267999883741,None,,,,0,0,0,0,0,14,14,14,56.556559399934486,,,,,,,,,,,,,,,,56.54070300003514,56.556559399934486,57.256179100018926,57.256179100018926,57.7554986999603,57.7396022999892,57.740051300032064,57.7554986999603,57.88868490001187,58.07179770001676,58.07179770001676,58.37268719996791,space,1,0.2859267999883741,None,58.37588589999359,58.88795200001914,59.88727259996813,59.8710512999678,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,15,15,0,Go,Go,0.45,0.2,0.05,space,blue,vertical,space,0.8030384000157937,None,space,1,0.3341245000483468,None,,,,0,0,0,0,0,15,15,15,59.88727259996813,,,,,,,,,,,,,,,,59.87131129996851,59.88727259996813,60.58678679994773,60.58678679994773,61.08617649995722,61.07038769999053,61.071148599963635,61.08617649995722,61.53586830000859,61.73563999996986,61.73563999996986,62.08653550001327,space,1,0.3341245000483468,None,62.090429799980484,62.60157249995973,63.60096459998749,63.58495679998305,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,16,16,0,NoGo,NoGo,0.14,0.2,0.05,none,green,vertical,space,0.8030384000157937,None,space,0,0.33698509994428605,None,,,,0,0,0,0,0,16,16,16,63.60096459998749,,,,,,,,,,,,,,,,63.58533739997074,63.60096459998749,64.30015619995538,64.30015619995538,64.79975489992648,64.7838044000091,64.78454359993339,64.79975489992648,64.94968059996609,65.13276139996015,65.13276139996015,65.48398479993921,space,0,0.33698509994428605,None,65.49026260001119,65.99895099992864,66.9980893000029,66.98222949996125,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,17,17,0,Go,Go,0.12,0.05,0.2,space,green,horizontal,space,0.8030384000157937,None,space,1,0.3486966999480501,None,,,,0,0,0,0,0,17,17,17,66.9980893000029,,,,,,,,,,,,,,,,66.98252129997127,66.9980893000029,67.69744289992377,67.69744289992377,68.19699289998971,68.18110849999357,68.1817092000274,68.19699289998971,68.33033010002691,68.5135116999736,68.5135116999736,68.86498309997842,space,1,0.3486966999480501,None,68.86919300002046,69.37938459997531,70.37862530001439,70.36294439993799,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,18,18,0,Go,Go,0.47,0.2,0.05,space,blue,vertical,space,0.8030384000157937,None,space,1,0.38604080001823604,None,,,,0,0,0,0,0,18,18,18,70.37862530001439,,,,,,,,,,,,,,,,70.36333149997517,70.37862530001439,71.07798810000531,71.07798810000531,71.577594100032,71.56222209997941,71.5631713999901,71.577594100032,72.060552299954,72.24372869997751,72.24372869997751,72.6445226999931,space,1,0.38604080001823604,None,72.64853150001727,73.15969240001868,74.15870449994691,74.14308810001239,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,19,19,0,Go,Go,0.18,0.2,0.05,space,green,vertical,space,0.8030384000157937,None,space,1,0.2656262000091374,None,,,,0,0,0,0,0,19,19,19,74.15870449994691,,,,,,,,,,,,,,,,74.14342490001582,74.15870449994691,74.85840199992526,74.85840199992526,75.35778810002375,75.34194079996087,75.34273259993643,75.35778810002375,75.54115649999585,75.72423829999752,75.72423829999752,75.9921967999544,space,1,0.2656262000091374,None,75.99496859998908,76.50679909996688,77.50595749996137,77.48982749995776,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,20,20,0,Go,Go,0.19,0.2,0.05,space,blue,vertical,space,0.8030384000157937,None,space,1,0.36626590008381754,None,,,,0,0,0,0,0,20,20,20,77.50595749996137,,,,,,,,,,,,,,,,77.49007619998883,77.50595749996137,78.2054089999292,78.2054089999292,78.70493200002238,78.68914189992938,78.68978899996728,78.70493200002238,78.90485429996625,79.08796319994144,79.08796319994144,79.4565455999691,space,1,0.36626590008381754,None,79.45992449996993,79.97063310001977,80.96994530002121,80.95406989997718,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,21,21,0,Go,Go,0.14,0.2,0.05,space,blue,vertical,space,0.8030384000157937,None,space,1,0.36102099996060133,None,,,,0,0,0,0,0,21,21,21,80.96994530002121,,,,,,,,,,,,,,,,80.95439969992731,80.96994530002121,81.66928189992905,81.66928189992905,82.16896869998891,82.1528576000128,82.15355579997413,82.16896869998891,82.31877989997156,82.50186089996714,82.50186089996714,82.86985190003179,space,1,0.36102099996060133,None,82.8747713000048,83.38456669996958,84.383664199966,84.3681981000118,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,22,22,0,Go,Go,0.15,0.2,0.05,space,blue,vertical,space,0.8030384000157937,None,space,1,0.3453290000325069,None,,,,0,0,0,0,0,22,22,22,84.383664199966,,,,,,,,,,,,,,,,84.368570099934,84.383664199966,85.08309029997326,85.08309029997326,85.58278159995098,85.5667950999923,85.56739969993941,85.58278159995098,85.73266590002459,85.93244929995853,85.93244929995853,86.28330539993476,space,1,0.3453290000325069,None,86.28701400000136,86.79846349998843,87.79758769995533,87.78183460002765,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,23,23,0,Go,Go,0.23,0.05,0.2,space,green,horizontal,space,0.8030384000157937,None,space,1,0.4019614999415353,None,,,,0,0,0,0,0,23,23,23,87.79758769995533,,,,,,,,,,,,,,,,87.78215929993894,87.79758769995533,88.49684589996468,88.49684589996468,88.99650959996507,88.98074669996276,88.98143179994076,88.99650959996507,89.22992549999617,89.41283109993674,89.41283109993674,89.83068260003347,space,1,0.4019614999415353,None,89.83594030002132,90.34556669997983,91.34470080002211,91.32860719994642,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,24,24,0,Go,Go,0.2,0.2,0.05,space,blue,vertical,space,0.8030384000157937,None,None,0,,,,,,0,0,0,0,0,24,24,24,91.34470080002211,,,,,,,,,,,,,,,,91.32883949996904,91.34470080002211,92.04418169998098,92.04418169998098,92.5435870999936,92.52799929992761,92.5287048999453,92.5435870999936,92.7436021999456,92.94347609998658,92.94347609998658,93.42695849994197,None,0,,,93.43034870002884,93.94254519999959,94.9417187999934,94.92566990002524,93.4427647999255,93.4427647999255,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,25,25,0,Go,Go,0.15,0.2,0.05,space,blue,vertical,space,0.8030384000157937,None,space,1,0.3232743999687955,None,,,,0,0,0,0,0,25,25,25,94.9417187999934,,,,,,,,,,,,,,,,94.92590689996723,94.9417187999934,95.64114610000979,95.64114610000979,96.1408426000271,96.12537479994353,96.12640559999272,96.1408426000271,96.2905155000044,96.49047920003068,96.49047920003068,96.82433540001512,space,1,0.3232743999687955,None,96.82777560001705,97.3398351999931,98.33894219994545,98.32306450000033,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,26,26,0,NoGo,NoGo,0.2,0.2,0.05,none,blue,vertical,space,0.8030384000157937,None,None,1,,,,,,0,0,0,0,0,26,26,26,98.33894219994545,,,,,,,,,,,,,,,,98.32346049998887,98.33894219994545,99.03840550000314,99.03840550000314,99.53797529998701,99.52229270001408,99.52352549997158,99.53797529998701,99.73780360003002,99.93769469996914,99.93769469996914,100.42140679992735,None,1,,,100.42396009992808,100.93670119997114,101.93604449997656,101.91991679999046,100.43714809999801,100.43714809999801,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,27,27,0,Go,Go,0.29,0.05,0.2,space,green,horizontal,space,0.8030384000157937,None,space,1,0.3647480000508949,None,,,,0,0,0,0,0,27,27,27,101.93604449997656,,,,,,,,,,,,,,,,101.92015429993626,101.93604449997656,102.63525639998261,102.63525639998261,103.13503759994637,103.11898529995233,103.11973040003795,103.13503759994637,103.4347090999363,103.61785399995279,103.61785399995279,103.98545689997263,space,1,0.3647480000508949,None,103.98921769997105,104.50047780002933,105.49963740003295,105.48347969993483,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,28,28,0,Go,Go,0.24,0.2,0.05,space,blue,vertical,space,0.8030384000157937,None,space,1,0.34730909997597337,None,,,,0,0,0,0,0,28,28,28,105.49963740003295,,,,,,,,,,,,,,,,105.48368770000525,105.49963740003295,106.19931639998686,106.19931639998686,106.6987056999933,106.68266719998792,106.68325060000643,106.6987056999933,106.94867159996647,107.13165919994935,107.13165919994935,107.48331349994987,space,1,0.34730909997597337,None,107.48827430000529,107.9976774000097,108.99676519993227,108.98114599997643,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,29,29,0,Go,Go,0.15,0.05,0.2,space,green,horizontal,space,0.8030384000157937,None,space,1,0.43649079999886453,None,,,,0,0,0,0,0,29,29,29,108.99676519993227,,,,,,,,,,,,,,,,108.9814902000362,108.99676519993227,109.69623000000138,109.69623000000138,110.19572920002975,110.17987989995163,110.18047200003639,110.19572920002975,110.34568489994854,110.54540549998637,110.54540549998637,110.99602950003464,space,1,0.43649079999886453,None,111.00051699997857,111.5116370000178,,112.5108154999325,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,30,30,0,Go,Go,0.23,0.2,0.05,space,green,vertical,space,0.8030384000157937,None,space,1,0.44847760000266135,None,,,,0,0,0,0,0,30,30,30,112.52716960001271,,,,,,,,,,,,,,,,112.51107020000927,112.52716960001271,113.21001579996664,113.226781400037,113.70970629993826,113.69397989998106,113.6946071999846,113.70970629993826,113.94284030003473,114.12605059996713,114.12605059996713,114.57708910002839,space,1,0.44847760000266135,None,114.58046999992803,115.09185910003725,116.09086350002326,116.07533899997361,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,31,31,0,Go,Go,0.28,0.2,0.05,space,green,vertical,space,0.8030384000157937,None,space,1,0.36251710006035864,None,,,,0,0,0,0,0,31,31,31,116.09086350002326,,,,,,,,,,,,,,,,116.07560280000325,116.09086350002326,116.79040830000304,116.79040830000304,117.29005459998734,117.27418559999205,117.27493950002827,117.29005459998734,117.57310000003781,117.75620119995438,117.75620119995438,118.12386829999741,space,1,0.36251710006035864,None,118.12830630003009,118.63884179992601,119.63814369996544,119.62215329997707,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,32,32,0,Go,Go,0.19,0.2,0.05,space,green,vertical,space,0.8030384000157937,None,space,1,0.27382560004480183,None,,,,0,0,0,0,0,32,32,32,119.63814369996544,,,,,,,,,,,,,,,,119.62242199992761,119.63814369996544,120.33753030002117,120.33753030002117,120.83716609992553,120.82151779998094,120.82238909997977,120.83716609992553,121.03676719998475,121.22001169994473,121.22001169994473,121.50388440000825,space,1,0.27382560004480183,None,121.50673689995892,122.01943660003599,123.01875819999259,123.00260569993407,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,33,33,0,Go,Go,0.12,0.2,0.05,space,green,vertical,space,0.8030384000157937,None,space,1,0.375988099956885,None,,,,0,0,0,0,0,33,33,33,123.01875819999259,,,,,,,,,,,,,,,,123.00286919996142,123.01875819999259,123.71810900000855,123.71810900000855,124.2176164999837,124.20184500003234,124.20254820003174,124.2176164999837,124.35089659993537,124.53408320003655,124.53408320003655,124.91816450003535,space,1,0.375988099956885,None,124.9216789000202,125.43323219998274,126.43252979998942,126.41687289997935,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,34,34,0,Go,Go,0.18,0.2,0.05,space,blue,vertical,space,0.8030384000157937,None,space,1,0.25641979998908937,None,,,,0,0,0,0,0,34,34,34,126.43252979998942,,,,,,,,,,,,,,,,126.41725729999598,126.43252979998942,127.13183850003406,127.13183850003406,127.63157149998005,127.61538630002178,127.61595030000899,127.63157149998005,127.81465810001828,127.99791719997302,127.99791719997302,128.2652739000041,space,1,0.25641979998908937,None,128.26884599996265,128.78036969993263,129.77968709997367,129.76384429994505,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,35,35,0,Go,Go,0.21,0.2,0.05,space,blue,vertical,space,0.8030384000157937,None,space,1,0.3083258999977261,None,,,,0,0,0,0,0,35,35,35,129.77968709997367,,,,,,,,,,,,,,,,129.7641240999801,129.77968709997367,130.4791983999312,130.4791983999312,130.9788177999435,130.96262170001864,130.96328499994706,130.9788177999435,131.19534189999104,131.3783966000192,131.3783966000192,131.69589510001242,space,1,0.3083258999977261,None,131.70063869992737,132.2109991000034,133.21016280003823,133.1942577000009,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,36,36,0,Go,Go,0.2,0.2,0.05,space,green,vertical,space,0.8030384000157937,None,space,1,0.2537374999374151,None,,,,0,0,0,0,0,36,36,36,133.21016280003823,,,,,,,,,,,,,,,,133.19453640002757,133.21016280003823,133.909573599929,133.909573599929,134.4092695999425,134.39320309995674,134.39368700003251,134.4092695999425,134.60908089997247,134.80894220003393,134.80894220003393,135.0771178000141,space,1,0.2537374999374151,None,135.08095630002208,135.59170340001583,136.59064650000073,136.57483329996467,,,,,,,,,,000,002,2025-05-03_15h55.21.560,Cued GoNogo Task,2024.2.4,60.01205041367239,2025-05-03 15h55.36.068443 +0200,
