Block,blockMsg,thisN,thisTrialN,thisRepN,CueType,StimType,CueTime,Stim_Height,Stim_Width,CRESP,Color,Orientation,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Key_Resp.keys,Key_Resp.corr,Key_Resp.rt,Key_Resp.duration,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,thisRow.t,notes,TaskIntro.started,fixation.started,key_resp.started,TaskIntro.stopped,key_resp.keys,key_resp.rt,key_resp.duration,BlockStart.started,BlockStart_Msg.started,key_resp_2.started,BlockStart.stopped,Blocks.key_resp_2.keys,Blocks.key_resp_2.rt,Blocks.key_resp_2.duration,Fixation.started,FixationPhase.started,Blank.started,FixationPhase.stopped,Blank.stopped,Fixation.stopped,Trial.started,Cue.started,Cue.stopped,GoNogo_Stim.started,Key_Resp.started,Trial.stopped,Trials.Key_Resp.keys,Trials.Key_Resp.corr,Trials.Key_Resp.rt,Trials.Key_Resp.duration,Feedback.started,Feedback_Present.started,Feedback_Present.stopped,Feedback.stopped,GoNogo_Stim.stopped,Key_Resp.stopped,BlockEnd.started,BlockEnd_Msg.started,key_resp_3.started,BlockEnd.stopped,Blocks.key_resp_3.keys,Blocks.key_resp_3.rt,Blocks.key_resp_3.duration,TaskEnd.started,ThankYou.started,key_resp_4.started,TaskEnd.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019118000054731965,0.004562099929898977,0.004562099929898977,14.973762499983422,space,14.898005999973975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,001,2025-04-30_18h57.58.825,Cued GoNogo Task,2024.2.4,60.168507931590085,2025-04-30 18h58.06.195581 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,0,0,0,Go,Go,0.13,0.05,0.2,space,blue,horizontal,space,11.971945600002073,None,space,1,0.3279336999403313,None,,,,0,0,0,0,0,0,0,0,27.04596869996749,,,,,,,,,14.984024900011718,14.986834299983457,14.986834299983457,26.97150480002165,space,11.971945600002073,None,27.043284600018524,27.04596869996749,27.68623699992895,27.752979999990202,28.185795599943958,28.170022999984212,28.170583399944007,28.185795599943958,28.319029900012538,28.502398499986157,28.502398499986157,28.836689200019464,space,1,0.3279336999403313,None,28.850335899973288,29.351548700011335,30.35070850001648,30.33516429993324,,,,,,,,,,,,,,,,,007,001,2025-04-30_18h57.58.825,Cued GoNogo Task,2024.2.4,60.168507931590085,2025-04-30 18h58.06.195581 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,1,1,0,NoGo,NoGo,0.43,0.05,0.2,none,blue,horizontal,space,11.971945600002073,None,None,1,,,,,,0,0,0,0,0,1,1,1,30.35070850001648,,,,,,,,,,,,,,,,30.33553269994445,30.35070850001648,31.05043790000491,31.05043790000491,31.549744799965993,31.5339202999603,31.534619400044903,31.549744799965993,31.982723099994473,32.16590170003474,32.16590170003474,32.649479900021106,None,1,,,32.651647499995306,33.14858399995137,34.147691200021654,34.13167369994335,32.66542900004424,32.66542900004424,,,,,,,,,,,,,,,007,001,2025-04-30_18h57.58.825,Cued GoNogo Task,2024.2.4,60.168507931590085,2025-04-30 18h58.06.195581 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,2,2,0,Go,Go,0.12,0.2,0.05,space,blue,vertical,space,11.971945600002073,None,space,1,0.17498050001449883,None,,,,0,0,0,0,0,2,2,2,34.147691200021654,,,,,,,,,,,,,,,,34.13199559994973,34.16432219999842,34.863599900039844,34.863599900039844,35.36327169998549,35.34759729995858,35.34839960001409,35.36327169998549,35.496479199966416,35.679698499967344,35.679698499967344,35.86410869995598,space,1,0.17498050001449883,None,35.86877820000518,36.37910759996157,37.37837910000235,37.36286150000524,,,,,,,,,,,,,,,,,007,001,2025-04-30_18h57.58.825,Cued GoNogo Task,2024.2.4,60.168507931590085,2025-04-30 18h58.06.195581 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,3,3,0,NoGo,NoGo,0.18,0.2,0.05,none,green,vertical,space,11.971945600002073,None,None,1,,,,,,0,0,0,0,0,3,3,3,37.37837910000235,,,,,,,,,,,,,,,,37.36327680002432,37.37837910000235,38.07769329997245,38.07769329997245,38.57753440004308,38.56135069997981,38.56232839997392,38.57753440004308,38.76034679997247,38.9436418999685,38.9436418999685,39.42779240000527,None,1,,,39.43093699996825,39.94294129998889,40.94200619996991,40.92607659997884,39.443311400013044,39.443311400013044,,,,,,,,,,,,,,,007,001,2025-04-30_18h57.58.825,Cued GoNogo Task,2024.2.4,60.168507931590085,2025-04-30 18h58.06.195581 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,4,4,0,Go,Go,0.24,0.05,0.2,space,green,horizontal,space,11.971945600002073,None,space,1,0.1289821999380365,None,,,,0,0,0,0,0,4,4,4,40.94200619996991,,,,,,,,,,,,,,,,40.926405300037004,40.94200619996991,41.64146499999333,41.64146499999333,42.14108219998889,42.12509620003402,42.1257093999302,42.14108219998889,42.39085740002338,42.57383380003739,42.57383380003739,42.70871819998138,space,1,0.1289821999380365,None,42.71482079999987,43.22337929997593,44.222555799991824,44.20680149993859,,,,,,,,,,,,,,,,,007,001,2025-04-30_18h57.58.825,Cued GoNogo Task,2024.2.4,60.168507931590085,2025-04-30 18h58.06.195581 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,5,5,0,Go,Go,0.21,0.05,0.2,space,blue,horizontal,space,11.971945600002073,None,space,1,0.16060489998199046,None,,,,0,0,0,0,0,5,5,5,44.222555799991824,,,,,,,,,,,,,,,,44.20709249994252,44.222555799991824,44.92211569997016,44.92211569997016,45.42167209996842,45.40546899999026,45.40608029998839,45.42167209996842,45.63817059993744,45.82141440000851,45.82141440000851,45.988886300008744,space,1,0.16060489998199046,None,45.99417750001885,46.504135499941185,47.50340419996064,47.48754370003007,,,,,,,,,,,,,,,,,007,001,2025-04-30_18h57.58.825,Cued GoNogo Task,2024.2.4,60.168507931590085,2025-04-30 18h58.06.195581 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,6,6,0,Go,Go,0.11,0.2,0.05,space,blue,vertical,space,11.971945600002073,None,space,1,0.3091321000829339,None,,,,0,0,0,0,0,6,6,6,47.50340419996064,,,,,,,,,,,,,,,,47.487794999964535,47.50340419996064,48.20276200002991,48.20276200002991,48.70235199993476,48.686698899953626,48.68724929995369,48.70235199993476,48.81888889998663,49.00204049993772,49.00204049993772,49.32010040001478,space,1,0.3091321000829339,None,49.32662149996031,49.834819499985315,50.83376940002199,50.81799619994126,,,,,,,,,,,,,,,,,007,001,2025-04-30_18h57.58.825,Cued GoNogo Task,2024.2.4,60.168507931590085,2025-04-30 18h58.06.195581 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,7,7,0,Go,Go,0.15,0.2,0.05,space,blue,vertical,space,11.971945600002073,None,space,1,0.08716420002747327,None,,,,0,0,0,0,0,7,7,7,50.83376940002199,,,,,,,,,,,,,,,,50.81828589993529,50.83376940002199,51.53335799998604,51.53335799998604,52.033132900018245,52.01705280004535,52.01776199997403,52.033132900018245,52.1827309000073,52.38281039998401,52.38281039998401,52.48397089994978,space,1,0.08716420002747327,None,52.488219199934974,52.99883799999952,53.99800090002827,53.98199030000251,,,,,,,,,,,,,,,,,007,001,2025-04-30_18h57.58.825,Cued GoNogo Task,2024.2.4,60.168507931590085,2025-04-30 18h58.06.195581 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,8,8,0,NoGo,NoGo,0.3,0.05,0.2,none,blue,horizontal,space,11.971945600002073,None,None,1,,,,,,0,0,0,0,0,8,8,8,53.99800090002827,,,,,,,,,,,,,,,,53.98226870002691,53.99800090002827,54.697377100004815,54.697377100004815,55.196966400020756,55.181286499951966,55.18212270003278,55.196966400020756,55.496882600011304,55.696410199976526,55.696410199976526,56.1799364000326,None,1,,,56.18171429994982,56.67925419996027,57.678438500035554,57.662574799964204,56.1959407000104,56.1959407000104,,,,,,,,,,,,,,,007,001,2025-04-30_18h57.58.825,Cued GoNogo Task,2024.2.4,60.168507931590085,2025-04-30 18h58.06.195581 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,9,9,0,NoGo,NoGo,0.17,0.05,0.2,none,blue,horizontal,space,11.971945600002073,None,None,1,,,,,,0,0,0,0,0,9,9,9,57.678438500035554,,,,,,,,,,,,,,,,57.66288179997355,57.694974299985915,58.39433509996161,58.39433509996161,58.89378000004217,58.87806909997016,58.87878589995671,58.89378000004217,59.07706189993769,59.260472499998286,59.260472499998286,59.74373789993115,None,1,,,59.7441131999949,60.24290559999645,61.241939699975774,61.22618420002982,59.75978199997917,59.75978199997917,,,,,,,,,,,,,,,007,001,2025-04-30_18h57.58.825,Cued GoNogo Task,2024.2.4,60.168507931590085,2025-04-30 18h58.06.195581 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,10,10,0,NoGo,NoGo,0.26,0.2,0.05,none,green,vertical,space,11.971945600002073,None,None,1,,,,,,0,0,0,0,0,10,10,10,61.241939699975774,,,,,,,,,,,,,,,,61.22654780000448,61.2586460999446,61.958242399967276,61.958242399967276,62.4578227000311,62.44221440004185,62.4429462000262,62.4578227000311,62.72415030002594,62.907329999958165,62.907329999958165,63.39121559995692,None,1,,,63.39171749993693,63.906436300021596,64.90566769998986,64.88980010000523,63.40694919996895,63.40694919996895,,,,,,,,,,,,,,,007,001,2025-04-30_18h57.58.825,Cued GoNogo Task,2024.2.4,60.168507931590085,2025-04-30 18h58.06.195581 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,11,11,0,Go,Go,0.27,0.05,0.2,space,green,horizontal,space,11.971945600002073,None,None,0,,,,,,0,0,0,0,0,11,11,11,64.90566769998986,,,,,,,,,,,,,,,,64.89008869999088,64.90566769998986,65.60505180002656,65.60505180002656,66.10471500002313,66.08873940003105,66.08936240000185,66.10471500002313,66.38805509998929,66.5709117000224,66.5709117000224,67.05468369997106,None,0,,,67.05935939995106,67.57012159994338,68.56946789997164,68.55348270002287,67.07048290001694,67.07048290001694,,,,,,,,,,,,,,,007,001,2025-04-30_18h57.58.825,Cued GoNogo Task,2024.2.4,60.168507931590085,2025-04-30 18h58.06.195581 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,12,12,0,Go,Go,0.16,0.2,0.05,space,green,vertical,space,11.971945600002073,None,space,1,0.13563979999162257,None,,,,0,0,0,0,0,12,12,12,68.56946789997164,,,,,,,,,,,,,,,,68.5537592000328,68.56946789997164,69.26867519994266,69.26867519994266,69.76819940004498,69.75236819998827,69.75290339998901,69.76819940004498,69.93493829993531,70.11818789993413,70.11818789993413,70.26905929995701,space,1,0.13563979999162257,None,70.2739780000411,70.78434879996348,71.78333639993798,71.76766649994534,,,,,,,,,,,,,,,,,007,001,2025-04-30_18h57.58.825,Cued GoNogo Task,2024.2.4,60.168507931590085,2025-04-30 18h58.06.195581 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,13,13,0,Go,Go,0.13,0.2,0.05,space,green,vertical,space,11.971945600002073,None,space,1,0.14777799998410046,None,,,,0,0,0,0,0,13,13,13,71.78333639993798,,,,,,,,,,,,,,,,71.7679696000414,71.78333639993798,72.48265649995301,72.48265649995301,72.98236749996431,72.96637339994777,72.96706289995927,72.98236749996431,73.11552150000352,73.29881680000108,73.29881680000108,73.44988830003422,space,1,0.14777799998410046,None,73.45514580002055,73.96498849999625,74.96406959998421,74.94820009998512,,,,,,,,,,,,,,,,,007,001,2025-04-30_18h57.58.825,Cued GoNogo Task,2024.2.4,60.168507931590085,2025-04-30 18h58.06.195581 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,14,14,0,Go,Go,0.12,0.05,0.2,space,blue,horizontal,space,11.971945600002073,None,space,1,0.15012360003311187,None,,,,0,0,0,0,0,14,14,14,74.96406959998421,,,,,,,,,,,,,,,,74.94849909993354,74.96406959998421,75.66339709993917,75.66339709993917,76.16300890001003,76.14699010003824,76.14760070003103,76.16300890001003,76.29618790000677,76.47951470001135,76.47951470001135,76.63200480001979,space,1,0.15012360003311187,None,76.63655559998006,77.14573580003344,78.1448627000209,78.12886139994953,,,,,,,,,,,,,,,,,007,001,2025-04-30_18h57.58.825,Cued GoNogo Task,2024.2.4,60.168507931590085,2025-04-30 18h58.06.195581 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,15,15,0,Go,Go,0.45,0.2,0.05,space,blue,vertical,space,11.971945600002073,None,space,1,0.06986869999673218,None,,,,0,0,0,0,0,15,15,15,78.1448627000209,,,,,,,,,,,,,,,,78.12907769996673,78.1448627000209,78.844203799963,78.844203799963,79.34371319995262,79.32772049994674,79.32831679994706,79.34371319995262,79.79346079996321,79.99321300000884,79.99321300000884,80.0776954999892,space,1,0.06986869999673218,None,80.08167750004213,80.59283039998263,81.59188209997956,81.5757763000438,,,,,,,,,,,,,,,,,007,001,2025-04-30_18h57.58.825,Cued GoNogo Task,2024.2.4,60.168507931590085,2025-04-30 18h58.06.195581 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,16,16,0,NoGo,NoGo,0.14,0.2,0.05,none,green,vertical,space,11.971945600002073,None,None,1,,,,,,0,0,0,0,0,16,16,16,81.59188209997956,,,,,,,,,,,,,,,,81.57603959995322,81.59188209997956,82.29128530004527,82.29128530004527,82.79090240004007,82.77510600001551,82.77584090002347,82.79090240004007,82.94073809997644,83.12410160002764,83.12410160002764,83.60758119996171,None,1,,,83.61015940003563,84.1232011000393,85.1224342000205,85.10623469995335,83.62363359995652,83.62363359995652,,,,,,,,,,,,,,,007,001,2025-04-30_18h57.58.825,Cued GoNogo Task,2024.2.4,60.168507931590085,2025-04-30 18h58.06.195581 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,17,17,0,Go,Go,0.12,0.05,0.2,space,green,horizontal,space,11.971945600002073,None,space,1,0.15246400004252791,None,,,,0,0,0,0,0,17,17,17,85.1224342000205,,,,,,,,,,,,,,,,85.10649759997614,85.1224342000205,85.82169779995456,85.82169779995456,86.32137260003947,86.30574089998845,86.30657789995894,86.32137260003947,86.4545285999775,86.63780339993536,86.63780339993536,86.80570170003921,space,1,0.15246400004252791,None,86.80979900003877,87.32069419999607,88.32000059995335,88.30377410002984,,,,,,,,,,,,,,,,,007,001,2025-04-30_18h57.58.825,Cued GoNogo Task,2024.2.4,60.168507931590085,2025-04-30 18h58.06.195581 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,18,18,0,Go,Go,0.47,0.2,0.05,space,blue,vertical,space,11.971945600002073,None,space,1,0.12534959998447448,None,,,,0,0,0,0,0,18,18,18,88.32000059995335,,,,,,,,,,,,,,,,88.30405139992945,88.32000059995335,89.01926480000839,89.01926480000839,89.51891119999345,89.50274789996911,89.50332220003475,89.51891119999345,90.00174979993608,90.18488650000654,90.18488650000654,90.31948529998772,space,1,0.12534959998447448,None,90.32444240001496,90.8344060999807,91.83348150004167,91.81799839995801,,,,,,,,,,,,,,,,,007,001,2025-04-30_18h57.58.825,Cued GoNogo Task,2024.2.4,60.168507931590085,2025-04-30 18h58.06.195581 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,19,19,0,Go,Go,0.18,0.2,0.05,space,green,vertical,space,11.971945600002073,None,space,1,0.21462459990289062,None,,,,0,0,0,0,0,19,19,19,91.83348150004167,,,,,,,,,,,,,,,,91.818375700037,91.83348150004167,92.53283659997396,92.53283659997396,93.0322769000195,93.01650299993344,93.01708359993063,93.0322769000195,93.21559010003693,93.39891039999202,93.39891039999202,93.61680499999784,space,1,0.21462459990289062,None,93.62059629999567,94.13149159995373,95.13088710000739,95.11501389998011,,,,,,,,,,,,,,,,,007,001,2025-04-30_18h57.58.825,Cued GoNogo Task,2024.2.4,60.168507931590085,2025-04-30 18h58.06.195581 +0200,
