30.6381 	EXP 	Cue: autoDraw = False
30.8214 	EXP 	GoNogo_Stim: autoDraw = True
31.1629 	DATA 	Keypress: space
31.1710 	EXP 	Cue: autoDraw = False
31.1710 	EXP 	GoNogo_Stim: autoDraw = False
31.1710 	EXP 	Feedback_Present: foreColor = <psychopy.colors.Color: Maroon, alpha=1.0>
31.1710 	EXP 	Feedback_Present: height = 0.1
31.1710 	EXP 	Feedback_Present: height = 0.1
31.1710 	EXP 	Feedback_Present: height = 0.1
31.1710 	EXP 	Feedback_Present: text = 'Correct\nReaction time: 321ms'
31.6706 	EXP 	Feedback_Present: autoDraw = True
32.6541 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'CueType': 'NoGo', 'StimType': 'NoGo', 'CueTime': 0.18, 'Stim_Height': 0.2, 'Stim_Width': 0.05, 'CRESP': 'none', 'Color': 'green', 'Orientation': 'vertical', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
32.6699 	EXP 	Feedback_Present: autoDraw = False
32.6699 	EXP 	Feedback_Present: autoDraw = False
32.6699 	EXP 	FixationPhase: autoDraw = True
33.3693 	EXP 	FixationPhase: autoDraw = False
33.3693 	EXP 	Blank: autoDraw = True
33.8689 	EXP 	Blank: autoDraw = False
33.8689 	EXP 	FixationPhase: autoDraw = False
33.8689 	EXP 	Blank: autoDraw = False
33.8689 	EXP 	GoNogo_Stim: fillColor = <psychopy.colors.Color: blue, alpha=1.0>
33.8689 	EXP 	Cue: autoDraw = True
34.0521 	EXP 	Cue: autoDraw = False
34.2354 	EXP 	GoNogo_Stim: autoDraw = True
34.7348 	EXP 	GoNogo_Stim: autoDraw = False
34.7348 	EXP 	Cue: autoDraw = False
34.7348 	EXP 	GoNogo_Stim: autoDraw = False
34.7348 	EXP 	Feedback_Present: foreColor = <psychopy.colors.Color: Maroon, alpha=1.0>
34.7348 	EXP 	Feedback_Present: height = 0.1
34.7348 	EXP 	Feedback_Present: height = 0.1
34.7348 	EXP 	Feedback_Present: height = 0.1
34.7348 	EXP 	Feedback_Present: text = 'Correct'
35.2344 	EXP 	Feedback_Present: autoDraw = True
36.2184 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'CueType': 'Go', 'StimType': 'Go', 'CueTime': 0.24, 'Stim_Height': 0.05, 'Stim_Width': 0.2, 'CRESP': 'space', 'Color': 'green', 'Orientation': 'horizontal', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
36.2337 	EXP 	Feedback_Present: autoDraw = False
36.2337 	EXP 	Feedback_Present: autoDraw = False
36.2337 	EXP 	FixationPhase: autoDraw = True
36.9330 	EXP 	FixationPhase: autoDraw = False
36.9330 	EXP 	Blank: autoDraw = True
37.4325 	EXP 	Blank: autoDraw = False
37.4325 	EXP 	FixationPhase: autoDraw = False
37.4325 	EXP 	Blank: autoDraw = False
37.4325 	EXP 	GoNogo_Stim: fillColor = <psychopy.colors.Color: green, alpha=1.0>
37.4325 	EXP 	Cue: autoDraw = True
37.6825 	EXP 	Cue: autoDraw = False
37.8654 	EXP 	GoNogo_Stim: autoDraw = True
38.1416 	DATA 	Keypress: space
38.1485 	EXP 	Cue: autoDraw = False
38.1485 	EXP 	GoNogo_Stim: autoDraw = False
38.1485 	EXP 	Feedback_Present: foreColor = <psychopy.colors.Color: Maroon, alpha=1.0>
38.1485 	EXP 	Feedback_Present: height = 0.1
38.1485 	EXP 	Feedback_Present: height = 0.1
38.1485 	EXP 	Feedback_Present: height = 0.1
38.1485 	EXP 	Feedback_Present: text = 'Correct\nReaction time: 260ms'
38.6483 	EXP 	Feedback_Present: autoDraw = True
39.6320 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'CueType': 'Go', 'StimType': 'Go', 'CueTime': 0.21, 'Stim_Height': 0.05, 'Stim_Width': 0.2, 'CRESP': 'space', 'Color': 'blue', 'Orientation': 'horizontal', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
39.6474 	EXP 	Feedback_Present: autoDraw = False
39.6474 	EXP 	Feedback_Present: autoDraw = False
39.6474 	EXP 	FixationPhase: autoDraw = True
40.3467 	EXP 	FixationPhase: autoDraw = False
40.3467 	EXP 	Blank: autoDraw = True
40.8467 	EXP 	Blank: autoDraw = False
40.8467 	EXP 	FixationPhase: autoDraw = False
40.8467 	EXP 	Blank: autoDraw = False
40.8467 	EXP 	GoNogo_Stim: fillColor = <psychopy.colors.Color: green, alpha=1.0>
40.8467 	EXP 	Cue: autoDraw = True
41.0630 	EXP 	Cue: autoDraw = False
41.2464 	EXP 	GoNogo_Stim: autoDraw = True
41.5167 	DATA 	Keypress: space
41.5293 	EXP 	Cue: autoDraw = False
41.5293 	EXP 	GoNogo_Stim: autoDraw = False
41.5293 	EXP 	Feedback_Present: foreColor = <psychopy.colors.Color: Maroon, alpha=1.0>
41.5293 	EXP 	Feedback_Present: height = 0.1
41.5293 	EXP 	Feedback_Present: height = 0.1
41.5293 	EXP 	Feedback_Present: height = 0.1
41.5293 	EXP 	Feedback_Present: text = 'Correct\nReaction time: 263ms'
42.0291 	EXP 	Feedback_Present: autoDraw = True
43.0287 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'CueType': 'Go', 'StimType': 'Go', 'CueTime': 0.11, 'Stim_Height': 0.2, 'Stim_Width': 0.05, 'CRESP': 'space', 'Color': 'blue', 'Orientation': 'vertical', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
43.0450 	EXP 	Feedback_Present: autoDraw = False
43.0450 	EXP 	FixationPhase: autoDraw = True
43.7274 	EXP 	Blank: autoDraw = True
43.7442 	EXP 	FixationPhase: autoDraw = False
44.2269 	EXP 	Blank: autoDraw = False
44.2269 	EXP 	FixationPhase: autoDraw = False
44.2269 	EXP 	Blank: autoDraw = False
44.2269 	EXP 	GoNogo_Stim: fillColor = <psychopy.colors.Color: green, alpha=1.0>
44.2269 	EXP 	Cue: autoDraw = True
44.3437 	EXP 	Cue: autoDraw = False
44.5268 	EXP 	GoNogo_Stim: autoDraw = True
44.9353 	DATA 	Keypress: space
44.9431 	EXP 	Cue: autoDraw = False
44.9431 	EXP 	GoNogo_Stim: autoDraw = False
44.9431 	EXP 	Feedback_Present: foreColor = <psychopy.colors.Color: Maroon, alpha=1.0>
44.9431 	EXP 	Feedback_Present: height = 0.1
44.9431 	EXP 	Feedback_Present: height = 0.1
44.9431 	EXP 	Feedback_Present: height = 0.1
44.9431 	EXP 	Feedback_Present: text = 'Correct\nReaction time: 392ms'
45.4428 	EXP 	Feedback_Present: autoDraw = True
46.4263 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'CueType': 'Go', 'StimType': 'Go', 'CueTime': 0.15, 'Stim_Height': 0.2, 'Stim_Width': 0.05, 'CRESP': 'space', 'Color': 'blue', 'Orientation': 'vertical', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
46.4420 	EXP 	Feedback_Present: autoDraw = False
46.4420 	EXP 	Feedback_Present: autoDraw = False
46.4420 	EXP 	FixationPhase: autoDraw = True
47.1414 	EXP 	FixationPhase: autoDraw = False
47.1414 	EXP 	Blank: autoDraw = True
47.6410 	EXP 	Blank: autoDraw = False
47.6410 	EXP 	FixationPhase: autoDraw = False
47.6410 	EXP 	Blank: autoDraw = False
47.6410 	EXP 	GoNogo_Stim: fillColor = <psychopy.colors.Color: green, alpha=1.0>
47.6410 	EXP 	Cue: autoDraw = True
47.7909 	EXP 	Cue: autoDraw = False
47.9908 	EXP 	GoNogo_Stim: autoDraw = True
48.2475 	DATA 	Keypress: space
48.2569 	EXP 	Cue: autoDraw = False
48.2569 	EXP 	GoNogo_Stim: autoDraw = False
48.2569 	EXP 	Feedback_Present: foreColor = <psychopy.colors.Color: Maroon, alpha=1.0>
48.2569 	EXP 	Feedback_Present: height = 0.1
48.2569 	EXP 	Feedback_Present: height = 0.1
48.2569 	EXP 	Feedback_Present: height = 0.1
48.2569 	EXP 	Feedback_Present: text = 'Correct\nReaction time: 247ms'
48.7567 	EXP 	Feedback_Present: autoDraw = True
49.7406 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'CueType': 'NoGo', 'StimType': 'NoGo', 'CueTime': 0.3, 'Stim_Height': 0.05, 'Stim_Width': 0.2, 'CRESP': 'none', 'Color': 'blue', 'Orientation': 'horizontal', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
49.7561 	EXP 	Feedback_Present: autoDraw = False
49.7561 	EXP 	Feedback_Present: autoDraw = False
49.7561 	EXP 	FixationPhase: autoDraw = True
50.4553 	EXP 	FixationPhase: autoDraw = False
50.4553 	EXP 	Blank: autoDraw = True
50.9548 	EXP 	Blank: autoDraw = False
50.9548 	EXP 	FixationPhase: autoDraw = False
50.9548 	EXP 	Blank: autoDraw = False
50.9548 	EXP 	GoNogo_Stim: fillColor = <psychopy.colors.Color: blue, alpha=1.0>
50.9548 	EXP 	Cue: autoDraw = True
51.2547 	EXP 	Cue: autoDraw = False
51.4546 	EXP 	GoNogo_Stim: autoDraw = True
51.7483 	DATA 	Keypress: space
51.7541 	EXP 	Cue: autoDraw = False
51.7541 	EXP 	GoNogo_Stim: autoDraw = False
51.7541 	EXP 	Feedback_Present: foreColor = <psychopy.colors.Color: MediumBlue, alpha=1.0>
51.7541 	EXP 	Feedback_Present: height = 0.1
51.7541 	EXP 	Feedback_Present: height = 0.1
51.7541 	EXP 	Feedback_Present: height = 0.1
51.7541 	EXP 	Feedback_Present: text = 'Incorrect. You should not press the button.'
52.2538 	EXP 	Feedback_Present: autoDraw = True
53.2374 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'CueType': 'NoGo', 'StimType': 'NoGo', 'CueTime': 0.17, 'Stim_Height': 0.05, 'Stim_Width': 0.2, 'CRESP': 'none', 'Color': 'blue', 'Orientation': 'horizontal', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
53.2529 	EXP 	Feedback_Present: autoDraw = False
53.2529 	EXP 	Feedback_Present: autoDraw = False
53.2529 	EXP 	FixationPhase: autoDraw = True
53.9522 	EXP 	FixationPhase: autoDraw = False
53.9522 	EXP 	Blank: autoDraw = True
54.4519 	EXP 	Blank: autoDraw = False
54.4519 	EXP 	FixationPhase: autoDraw = False
54.4519 	EXP 	Blank: autoDraw = False
54.4519 	EXP 	GoNogo_Stim: fillColor = <psychopy.colors.Color: blue, alpha=1.0>
54.4519 	EXP 	Cue: autoDraw = True
54.6353 	EXP 	Cue: autoDraw = False
54.8184 	EXP 	GoNogo_Stim: autoDraw = True
55.1710 	DATA 	Keypress: space
55.1847 	EXP 	Cue: autoDraw = False
55.1847 	EXP 	GoNogo_Stim: autoDraw = False
55.1847 	EXP 	Feedback_Present: foreColor = <psychopy.colors.Color: MediumBlue, alpha=1.0>
55.1847 	EXP 	Feedback_Present: text = 'Incorrect. You should not press the button.'
55.6844 	EXP 	Feedback_Present: autoDraw = True
56.6676 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'CueType': 'NoGo', 'StimType': 'NoGo', 'CueTime': 0.26, 'Stim_Height': 0.2, 'Stim_Width': 0.05, 'CRESP': 'none', 'Color': 'green', 'Orientation': 'vertical', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
56.6834 	EXP 	Feedback_Present: autoDraw = False
56.6834 	EXP 	Feedback_Present: autoDraw = False
56.6834 	EXP 	FixationPhase: autoDraw = True
57.3829 	EXP 	FixationPhase: autoDraw = False
57.3829 	EXP 	Blank: autoDraw = True
57.8824 	EXP 	Blank: autoDraw = False
57.8824 	EXP 	FixationPhase: autoDraw = False
57.8824 	EXP 	Blank: autoDraw = False
57.8824 	EXP 	GoNogo_Stim: fillColor = <psychopy.colors.Color: blue, alpha=1.0>
57.8824 	EXP 	Cue: autoDraw = True
58.1489 	EXP 	Cue: autoDraw = False
58.3322 	EXP 	GoNogo_Stim: autoDraw = True
58.8318 	EXP 	GoNogo_Stim: autoDraw = False
58.8318 	EXP 	Cue: autoDraw = False
58.8318 	EXP 	GoNogo_Stim: autoDraw = False
58.8318 	EXP 	Feedback_Present: foreColor = <psychopy.colors.Color: Maroon, alpha=1.0>
58.8318 	EXP 	Feedback_Present: height = 0.1
58.8318 	EXP 	Feedback_Present: height = 0.1
58.8318 	EXP 	Feedback_Present: height = 0.1
58.8318 	EXP 	Feedback_Present: text = 'Correct'
59.3314 	EXP 	Feedback_Present: autoDraw = True
60.3152 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'CueType': 'Go', 'StimType': 'Go', 'CueTime': 0.27, 'Stim_Height': 0.05, 'Stim_Width': 0.2, 'CRESP': 'space', 'Color': 'green', 'Orientation': 'horizontal', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
60.3306 	EXP 	Feedback_Present: autoDraw = False
60.3306 	EXP 	Feedback_Present: autoDraw = False
60.3306 	EXP 	FixationPhase: autoDraw = True
61.0299 	EXP 	FixationPhase: autoDraw = False
61.0299 	EXP 	Blank: autoDraw = True
61.5295 	EXP 	Blank: autoDraw = False
61.5295 	EXP 	FixationPhase: autoDraw = False
61.5295 	EXP 	Blank: autoDraw = False
61.5295 	EXP 	GoNogo_Stim: fillColor = <psychopy.colors.Color: green, alpha=1.0>
61.5295 	EXP 	Cue: autoDraw = True
61.8127 	EXP 	Cue: autoDraw = False
61.9959 	EXP 	GoNogo_Stim: autoDraw = True
62.4349 	DATA 	Keypress: space
62.4454 	EXP 	Cue: autoDraw = False
62.4454 	EXP 	GoNogo_Stim: autoDraw = False
62.4454 	EXP 	Feedback_Present: foreColor = <psychopy.colors.Color: Maroon, alpha=1.0>
62.4454 	EXP 	Feedback_Present: height = 0.1
62.4454 	EXP 	Feedback_Present: height = 0.1
62.4454 	EXP 	Feedback_Present: height = 0.1
62.4454 	EXP 	Feedback_Present: text = 'Correct\nReaction time: 418ms'
62.9451 	EXP 	Feedback_Present: autoDraw = True
63.9283 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'CueType': 'Go', 'StimType': 'Go', 'CueTime': 0.16, 'Stim_Height': 0.2, 'Stim_Width': 0.05, 'CRESP': 'space', 'Color': 'green', 'Orientation': 'vertical', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
63.9441 	EXP 	Feedback_Present: autoDraw = False
63.9441 	EXP 	Feedback_Present: autoDraw = False
63.9441 	EXP 	FixationPhase: autoDraw = True
64.6436 	EXP 	FixationPhase: autoDraw = False
64.6436 	EXP 	Blank: autoDraw = True
65.1433 	EXP 	Blank: autoDraw = False
65.1433 	EXP 	FixationPhase: autoDraw = False
65.1433 	EXP 	Blank: autoDraw = False
65.1433 	EXP 	GoNogo_Stim: fillColor = <psychopy.colors.Color: green, alpha=1.0>
65.1433 	EXP 	Cue: autoDraw = True
65.3099 	EXP 	Cue: autoDraw = False
65.4929 	EXP 	GoNogo_Stim: autoDraw = True
65.9481 	DATA 	Keypress: space
65.9592 	EXP 	Cue: autoDraw = False
65.9592 	EXP 	GoNogo_Stim: autoDraw = False
65.9592 	EXP 	Feedback_Present: foreColor = <psychopy.colors.Color: Maroon, alpha=1.0>
65.9592 	EXP 	Feedback_Present: height = 0.1
65.9592 	EXP 	Feedback_Present: height = 0.1
65.9592 	EXP 	Feedback_Present: height = 0.1
65.9592 	EXP 	Feedback_Present: text = 'Correct\nReaction time: 441ms'
66.4588 	EXP 	Feedback_Present: autoDraw = True
67.4425 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'CueType': 'Go', 'StimType': 'Go', 'CueTime': 0.13, 'Stim_Height': 0.2, 'Stim_Width': 0.05, 'CRESP': 'space', 'Color': 'green', 'Orientation': 'vertical', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
67.4581 	EXP 	Feedback_Present: autoDraw = False
67.4581 	EXP 	Feedback_Present: autoDraw = False
67.4581 	EXP 	FixationPhase: autoDraw = True
68.1573 	EXP 	FixationPhase: autoDraw = False
