Block,blockMsg,thisN,thisTrialN,thisRepN,CueType,StimType,CueTime,Stim_Height,Stim_Width,CRESP,Color,Orientation,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Key_Resp.keys,Key_Resp.corr,Key_Resp.rt,Key_Resp.duration,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,thisRow.t,notes,TaskIntro.started,fixation.started,key_resp.started,TaskIntro.stopped,key_resp.keys,key_resp.rt,key_resp.duration,BlockStart.started,BlockStart_Msg.started,key_resp_2.started,BlockStart.stopped,Blocks.key_resp_2.keys,Blocks.key_resp_2.rt,Blocks.key_resp_2.duration,Fixation.started,FixationPhase.started,Blank.started,FixationPhase.stopped,Blank.stopped,Fixation.stopped,Trial.started,Cue.started,Cue.stopped,GoNogo_Stim.started,Key_Resp.started,Trial.stopped,Trials.Key_Resp.keys,Trials.Key_Resp.corr,Trials.Key_Resp.rt,Trials.Key_Resp.duration,Feedback.started,Feedback_Present.started,Feedback_Present.stopped,Feedback.stopped,GoNogo_Stim.stopped,Key_Resp.stopped,BlockEnd.started,BlockEnd_Msg.started,key_resp_3.started,BlockEnd.stopped,Blocks.key_resp_3.keys,Blocks.key_resp_3.rt,Blocks.key_resp_3.duration,TaskEnd.started,ThankYou.started,key_resp_4.started,TaskEnd.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04005340009462088,0.1222277000779286,0.1222277000779286,38.45598750002682,space,38.32579439994879,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,001,2025-04-30_22h40.46.475,Cued GoNogo Task,2024.2.4,60.05728263888077,2025-04-30 22h41.04.789034 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,0,0,0,Go,Go,0.13,0.05,0.2,space,blue,horizontal,space,0.6337300000013784,None,space,1,0.2142442000331357,None,,,,0,0,0,0,0,0,0,0,39.18026779999491,,,,,,,,,38.46599769999739,38.46996700007003,38.46996700007003,39.11902540002484,space,0.6337300000013784,None,39.17729520006105,39.18026779999491,39.83392310002819,39.88377720001154,40.333480300032534,40.31777160009369,40.31855180009734,40.333480300032534,40.46676990005653,40.64984120009467,40.64984120009467,40.86755650001578,space,1,0.2142442000331357,None,40.877851200057194,41.38282300007995,42.38193100003991,42.36584220000077,,,,,,,,,,,,,,,,,009,001,2025-04-30_22h40.46.475,Cued GoNogo Task,2024.2.4,60.05728263888077,2025-04-30 22h41.04.789034 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,1,1,0,NoGo,NoGo,0.43,0.05,0.2,none,blue,horizontal,space,0.6337300000013784,None,None,1,,,,,,0,0,0,0,0,1,1,1,42.38193100003991,,,,,,,,,,,,,,,,42.36610980005935,42.38193100003991,43.08134550007526,43.08134550007526,43.58071930008009,43.56491390010342,43.565528200007975,43.58071930008009,44.01398040005006,44.19709090003744,44.19709090003744,44.68030670005828,None,1,,,44.68287380004767,45.179546200088225,46.178627100074664,46.162737300037406,44.69643490004819,44.69643490004819,,,,,,,,,,,,,,,009,001,2025-04-30_22h40.46.475,Cued GoNogo Task,2024.2.4,60.05728263888077,2025-04-30 22h41.04.789034 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,2,2,0,Go,Go,0.12,0.2,0.05,space,blue,vertical,space,0.6337300000013784,None,space,1,0.20219839992932975,None,,,,0,0,0,0,0,2,2,2,46.178627100074664,,,,,,,,,,,,,,,,46.16298890009057,46.19553000002634,46.89484870003071,46.89484870003071,47.39441000006627,47.37864200002514,47.3798289000988,47.39441000006627,47.52756900002714,47.71070120006334,47.71070120006334,47.928048200090416,space,1,0.20219839992932975,None,47.93209510005545,48.443504800088704,49.44271110009868,49.42674490006175,,,,,,,,,,,,,,,,,009,001,2025-04-30_22h40.46.475,Cued GoNogo Task,2024.2.4,60.05728263888077,2025-04-30 22h41.04.789034 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,3,3,0,NoGo,NoGo,0.18,0.2,0.05,none,green,vertical,space,0.6337300000013784,None,None,1,,,,,,0,0,0,0,0,3,3,3,49.44271110009868,,,,,,,,,,,,,,,,49.42702210007701,49.44271110009868,50.142163400072604,50.142163400072604,50.64156620006543,50.626077600056306,50.62689000007231,50.64156620006543,50.82484720007051,51.00812010001391,51.00812010001391,51.49203010008205,None,1,,,51.49510070006363,52.0073424000293,53.00621860008687,52.990684000076726,51.50749099999666,51.50749099999666,,,,,,,,,,,,,,,009,001,2025-04-30_22h40.46.475,Cued GoNogo Task,2024.2.4,60.05728263888077,2025-04-30 22h41.04.789034 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,4,4,0,Go,Go,0.24,0.05,0.2,space,green,horizontal,space,0.6337300000013784,None,space,1,0.1372815000358969,None,,,,0,0,0,0,0,4,4,4,53.00621860008687,,,,,,,,,,,,,,,,52.991128600086085,53.00621860008687,53.70590360008646,53.70590360008646,54.20547899999656,54.18977110006381,54.19059470004868,54.20547899999656,54.455135000054725,54.63814260007348,54.63814260007348,54.78952960006427,space,1,0.1372815000358969,None,54.794778200099245,55.304359600064345,56.30358820001129,56.287662900052965,,,,,,,,,,,,,,,,,009,001,2025-04-30_22h40.46.475,Cued GoNogo Task,2024.2.4,60.05728263888077,2025-04-30 22h41.04.789034 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,5,5,0,Go,Go,0.21,0.05,0.2,space,blue,horizontal,space,0.6337300000013784,None,space,1,0.10597780009265989,None,,,,0,0,0,0,0,5,5,5,56.30358820001129,,,,,,,,,,,,,,,,56.28791810001712,56.30358820001129,57.00330050010234,57.00330050010234,57.502670900081284,57.4868831000058,57.487920400104485,57.502670900081284,57.71910030010622,57.90232780005317,57.90232780005317,58.020296700065956,space,1,0.10597780009265989,None,58.02510740002617,58.53514809999615,59.53438820003066,59.51851120009087,,,,,,,,,,,,,,,,,009,001,2025-04-30_22h40.46.475,Cued GoNogo Task,2024.2.4,60.05728263888077,2025-04-30 22h41.04.789034 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,6,6,0,Go,Go,0.11,0.2,0.05,space,blue,vertical,space,0.6337300000013784,None,space,1,0.13456589996349066,None,,,,0,0,0,0,0,6,6,6,59.53438820003066,,,,,,,,,,,,,,,,59.51879810006358,59.53438820003066,60.23387039999943,60.23387039999943,60.73351980000734,60.717712400015444,60.71844300010707,60.73351980000734,60.850042700069025,61.03322040010244,61.03322040010244,61.18468679999933,space,1,0.13456589996349066,None,61.18918720004149,61.699262500042096,62.698490200098604,62.68241670005955,,,,,,,,,,,,,,,,,009,001,2025-04-30_22h40.46.475,Cued GoNogo Task,2024.2.4,60.05728263888077,2025-04-30 22h41.04.789034 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,7,7,0,Go,Go,0.15,0.2,0.05,space,blue,vertical,space,0.6337300000013784,None,space,1,0.10513540008105338,None,,,,0,0,0,0,0,7,7,7,62.698490200098604,,,,,,,,,,,,,,,,62.6826282000402,62.698490200098604,63.39768720010761,63.39768720010761,63.897495300043374,63.88142250000965,63.88204779999796,63.897495300043374,64.04736369999591,64.24724620010238,64.24724620010238,64.36501180008054,space,1,0.10513540008105338,None,64.36960330000147,64.8800620000111,65.8791381000774,65.86318690003827,,,,,,,,,,,,,,,,,009,001,2025-04-30_22h40.46.475,Cued GoNogo Task,2024.2.4,60.05728263888077,2025-04-30 22h41.04.789034 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,8,8,0,NoGo,NoGo,0.3,0.05,0.2,none,blue,horizontal,space,0.6337300000013784,None,None,1,,,,,,0,0,0,0,0,8,8,8,65.8791381000774,,,,,,,,,,,,,,,,65.86348000005819,65.8791381000774,66.57857330003753,66.57857330003753,67.0779561001109,67.06200220005121,67.0625149999978,67.0779561001109,67.37786590005271,67.57776570005808,67.57776570005808,68.06209630006924,None,1,,,68.06610610010102,68.57707520003896,69.5760032000253,69.56026290007867,68.07727400003932,68.07727400003932,,,,,,,,,,,,,,,009,001,2025-04-30_22h40.46.475,Cued GoNogo Task,2024.2.4,60.05728263888077,2025-04-30 22h41.04.789034 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,9,9,0,NoGo,NoGo,0.17,0.05,0.2,none,blue,horizontal,space,0.6337300000013784,None,None,1,,,,,,0,0,0,0,0,9,9,9,69.5760032000253,,,,,,,,,,,,,,,,69.56058060005307,69.5760032000253,70.27540510008112,70.27540510008112,70.77511100005358,70.75932950002607,70.75997190002818,70.77511100005358,70.95824590011034,71.14152810000814,71.14152810000814,71.62542900000699,None,1,,,71.62604070000816,72.14068670000415,73.13977090001572,73.12388420000207,71.64093620004132,71.64093620004132,,,,,,,,,,,,,,,009,001,2025-04-30_22h40.46.475,Cued GoNogo Task,2024.2.4,60.05728263888077,2025-04-30 22h41.04.789034 +0200,
