Block,blockMsg,thisN,thisTrialN,thisRepN,CueType,StimType,CueTime,Stim_Height,Stim_Width,CRESP,Color,Orientation,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Key_Resp.keys,Key_Resp.corr,Key_Resp.rt,Key_Resp.duration,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,thisRow.t,notes,TaskIntro.started,fixation.started,key_resp.started,TaskIntro.stopped,key_resp.keys,key_resp.rt,key_resp.duration,BlockStart.started,BlockStart_Msg.started,key_resp_2.started,BlockStart.stopped,Blocks.key_resp_2.keys,Blocks.key_resp_2.rt,Blocks.key_resp_2.duration,Fixation.started,FixationPhase.started,Blank.started,FixationPhase.stopped,Blank.stopped,Fixation.stopped,Trial.started,Cue.started,Cue.stopped,GoNogo_Stim.started,Key_Resp.started,Trial.stopped,Trials.Key_Resp.keys,Trials.Key_Resp.corr,Trials.Key_Resp.rt,Trials.Key_Resp.duration,Feedback.started,Feedback_Present.started,Feedback_Present.stopped,Feedback.stopped,GoNogo_Stim.stopped,Key_Resp.stopped,BlockEnd.started,BlockEnd_Msg.started,key_resp_3.started,BlockEnd.stopped,Blocks.key_resp_3.keys,Blocks.key_resp_3.rt,Blocks.key_resp_3.duration,TaskEnd.started,ThankYou.started,key_resp_4.started,TaskEnd.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05943560000741854,0.10539199999766424,0.10539199999766424,29.240627799998038,space,29.078065800014883,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2025-04-27_22h52.11.370,Cued GoNogo Task,2024.2.4,60.00204007092619,2025-04-27 22h52.19.147494 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,0,0,0,Go,Go,0.13,0.05,0.2,space,blue,horizontal,space,1.6350518999970518,None,space,1,0.2948247999884188,None,,,,0,0,0,0,0,0,0,0,30.974268599995412,,,,,,,,,29.249652999977116,29.252456999965943,29.252456999965943,30.90259589999914,space,1.6350518999970518,None,30.97177100001136,30.974268599995412,31.617340700002387,31.68414159998065,32.11699339997722,32.101191199966706,32.10180850001052,32.11699339997722,32.250313099997584,32.433472999953665,32.433472999953665,32.734375300002284,space,1,0.2948247999884188,None,32.746405599988066,33.24942700000247,34.248637499986216,34.23278439999558,,,,,,,,,,,,,,,,,005,001,2025-04-27_22h52.11.370,Cued GoNogo Task,2024.2.4,60.00204007092619,2025-04-27 22h52.19.147494 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,1,1,0,NoGo,NoGo,0.43,0.05,0.2,none,blue,horizontal,space,1.6350518999970518,None,None,1,,,,,,0,0,0,0,0,1,1,1,34.248637499986216,,,,,,,,,,,,,,,,34.233145500009414,34.248637499986216,34.947940699988976,34.947940699988976,35.447681899997406,35.43161929998314,35.432372199953534,35.447681899997406,35.880673500010744,36.063849599973764,36.063849599973764,36.54771799995797,None,1,,,36.55086319998372,37.06298250000691,38.06219099997543,38.04619580000872,36.563352399971336,36.563352399971336,,,,,,,,,,,,,,,005,001,2025-04-27_22h52.11.370,Cued GoNogo Task,2024.2.4,60.00204007092619,2025-04-27 22h52.19.147494 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,2,2,0,Go,Go,0.12,0.2,0.05,space,blue,vertical,space,1.6350518999970518,None,space,1,0.3579064999939874,None,,,,0,0,0,0,0,2,2,2,38.06219099997543,,,,,,,,,,,,,,,,38.04648259998066,38.06219099997543,38.761406200006604,38.761406200006604,39.261009399953764,39.2451855999534,39.24576329998672,39.261009399953764,39.394410000008065,39.577596299990546,39.577596299990546,39.94535519997589,space,1,0.3579064999939874,None,39.951765200006776,40.460128400009125,41.45947709999746,41.44353339995723,,,,,,,,,,,,,,,,,005,001,2025-04-27_22h52.11.370,Cued GoNogo Task,2024.2.4,60.00204007092619,2025-04-27 22h52.19.147494 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,3,3,0,NoGo,NoGo,0.18,0.2,0.05,none,green,vertical,space,1.6350518999970518,None,None,1,,,,,,0,0,0,0,0,3,3,3,41.45947709999746,,,,,,,,,,,,,,,,41.44381450000219,41.45947709999746,42.158606399956625,42.158606399956625,42.65834409999661,42.64228089997778,42.642848299990874,42.65834409999661,42.84156929998426,43.02467449998949,43.02467449998949,43.50840150000295,None,1,,,43.51073959999485,44.024025699996855,45.023057199956384,45.00720779999392,43.524128999968525,43.524128999968525,,,,,,,,,,,,,,,005,001,2025-04-27_22h52.11.370,Cued GoNogo Task,2024.2.4,60.00204007092619,2025-04-27 22h52.19.147494 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,4,4,0,Go,Go,0.24,0.05,0.2,space,green,horizontal,space,1.6350518999970518,None,space,1,0.25665950000984594,None,,,,0,0,0,0,0,4,4,4,45.023057199956384,,,,,,,,,,,,,,,,45.007560199999716,45.023057199956384,45.72253839997575,45.72253839997575,46.22220749995904,46.20625629997812,46.20693389995722,46.22220749995904,46.47189579997212,46.65502750000451,46.65502750000451,46.92278309998801,space,1,0.25665950000984594,None,46.92853599996306,47.437813199998345,48.43687919998774,48.42099680000683,,,,,,,,,,,,,,,,,005,001,2025-04-27_22h52.11.370,Cued GoNogo Task,2024.2.4,60.00204007092619,2025-04-27 22h52.19.147494 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,5,5,0,Go,Go,0.21,0.05,0.2,space,blue,horizontal,space,1.6350518999970518,None,space,1,0.35631780000403523,None,,,,0,0,0,0,0,5,5,5,48.43687919998774,,,,,,,,,,,,,,,,48.42129969998496,48.43687919998774,49.13657679996686,49.13657679996686,49.6359550000052,49.61996809998527,49.62044889997924,49.6359550000052,49.85235020000255,50.03553180000745,50.03553180000745,50.403381199983414,space,1,0.35631780000403523,None,50.407649700006004,50.91828280000482,51.917427200009115,51.90199909999501,,,,,,,,,,,,,,,,,005,001,2025-04-27_22h52.11.370,Cued GoNogo Task,2024.2.4,60.00204007092619,2025-04-27 22h52.19.147494 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,6,6,0,Go,Go,0.11,0.2,0.05,space,blue,vertical,space,1.6350518999970518,None,space,1,0.3757628999883309,None,,,,0,0,0,0,0,6,6,6,51.917427200009115,,,,,,,,,,,,,,,,51.90249829995446,51.917427200009115,52.616832299972884,52.616832299972884,53.116491099994164,53.10034419997828,53.10072669998044,53.116491099994164,53.232945499999914,53.41607479995582,53.41607479995582,53.800738999969326,space,1,0.3757628999883309,None,53.804730299976654,54.31549740000628,55.3147270999616,55.29883029998746,,,,,,,,,,,,,,,,,005,001,2025-04-27_22h52.11.370,Cued GoNogo Task,2024.2.4,60.00204007092619,2025-04-27 22h52.19.147494 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,7,7,0,Go,Go,0.15,0.2,0.05,space,blue,vertical,space,1.6350518999970518,None,space,1,0.26431349996710196,None,,,,0,0,0,0,0,7,7,7,55.3147270999616,,,,,,,,,,,,,,,,55.29923109995434,55.3147270999616,56.01405880000675,56.01405880000675,56.51352420001058,56.49766799999634,56.498105000006035,56.51352420001058,56.663434499991126,56.863451699959114,56.863451699959114,57.131288299977314,space,1,0.26431349996710196,None,57.13506189995678,57.646179599978495,58.64534940000158,58.629355199984275,,,,,,,,,,,,,,,,,005,001,2025-04-27_22h52.11.370,Cued GoNogo Task,2024.2.4,60.00204007092619,2025-04-27 22h52.19.147494 +0200,
block/CondBlock1.xlsx,You are about to start a block of type 1 trials.,8,8,0,NoGo,NoGo,0.3,0.05,0.2,none,blue,horizontal,space,1.6350518999970518,None,None,1,,,,,,0,0,0,0,0,8,8,8,58.64534940000158,,,,,,,,,,,,,,,,58.62969400000293,58.64534940000158,59.344693499966525,59.344693499966525,59.84418489999371,59.82831609999994,59.8289950999897,59.84418489999371,60.14407849998679,60.34384039998986,60.34384039998986,60.8275161999627,None,1,,,60.830111299990676,61.343021799984854,62.34212290000869,62.32607549999375,60.84327889996348,60.84327889996348,,,,,,,,,,,,,,,005,001,2025-04-27_22h52.11.370,Cued GoNogo Task,2024.2.4,60.00204007092619,2025-04-27 22h52.19.147494 +0200,
